LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abun,"Formally similar, without interrogative",Berry and Berry 1999[92-93],http://wals.info/valuesets/56A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/56A,http://wals.info/refdb/record/Berry-and-Berry-1999[92-93]
Ainu,"Formally similar, with interrogative",Tamura 2000,http://wals.info/valuesets/56A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/56A,http://wals.info/refdb/record/Tamura-2000
Amele,"Formally similar, without interrogative",Roberts 1987,http://wals.info/valuesets/56A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/56A,http://wals.info/refdb/record/Roberts-1987
Arabic (Borno Nigerian),"Formally similar, with interrogative",Owens 1993[69],http://wals.info/valuesets/56A-arn,http://wals.info/languoid/lect/wals_code_arn,http://wals.info/feature/56A,http://wals.info/refdb/record/Owens-1993[69]
Arabic (Moroccan),Formally different,Harrell et al. 1965,http://wals.info/valuesets/56A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/56A,http://wals.info/refdb/record/Harrell-et-al-1965
Armenian (Eastern),Formally different,Kozintseva 1995[15-16],http://wals.info/valuesets/56A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/56A,http://wals.info/refdb/record/Kozintseva-1995[15-16]
Athpare,"Formally similar, with interrogative",Ebert 1997b[90-91],http://wals.info/valuesets/56A-ath,http://wals.info/languoid/lect/wals_code_ath,http://wals.info/feature/56A,http://wals.info/refdb/record/Ebert-1997b[90-91]
Bagvalal,"Formally similar, with interrogative",Kibrik 2001[165],http://wals.info/valuesets/56A-bgv,http://wals.info/languoid/lect/wals_code_bgv,http://wals.info/feature/56A,http://wals.info/refdb/record/Kibrik-2001[165]
Baré,Formally different,Aikhenvald 1996,http://wals.info/valuesets/56A-bae,http://wals.info/languoid/lect/wals_code_bae,http://wals.info/feature/56A,http://wals.info/refdb/record/Aikhenvald-1996
Bashkir,"Formally similar, without interrogative",Poppe 1964,http://wals.info/valuesets/56A-bsk,http://wals.info/languoid/lect/wals_code_bsk,http://wals.info/feature/56A,http://wals.info/refdb/record/Poppe-1964
Basque,Formally different,Saltarelli et al. 1988[253],http://wals.info/valuesets/56A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/56A,http://wals.info/refdb/record/Saltarelli-et-al-1988[253]
