LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,No grammatical evidentials,Najlis 1966,http://wals.info/valuesets/78A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/78A,http://wals.info/refdb/record/Najlis-1966
Abkhaz,Verbal affix or clitic,Hewitt 1979[196],http://wals.info/valuesets/78A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/78A,http://wals.info/refdb/record/Hewitt-1979[196]
Achumawi,Verbal affix or clitic,de Angulo and Freeland 1931[113],http://wals.info/valuesets/78A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/78A,http://wals.info/refdb/record/de-Angulo-and-Freeland-1931[113]
Acoma,Verbal affix or clitic,"Miller 1965[100, 122]",http://wals.info/valuesets/78A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/78A,"http://wals.info/refdb/record/Miller-1965[100, 122]"
Afrikaans,Separate particle,,http://wals.info/valuesets/78A-afr,http://wals.info/languoid/lect/wals_code_afr,http://wals.info/feature/78A,
Aguaruna,No grammatical evidentials,Larsen 1963,http://wals.info/valuesets/78A-agr,http://wals.info/languoid/lect/wals_code_agr,http://wals.info/feature/78A,http://wals.info/refdb/record/Larsen-1963
Ainu,Verbal affix or clitic,Shibatani 1990[84],http://wals.info/valuesets/78A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/78A,http://wals.info/refdb/record/Shibatani-1990[84]
Akha,Verbal affix or clitic,Thurgood 1986,http://wals.info/valuesets/78A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/78A,http://wals.info/refdb/record/Thurgood-1986
Alabama,Verbal affix or clitic,Sylestine et al. 1993,http://wals.info/valuesets/78A-abm,http://wals.info/languoid/lect/wals_code_abm,http://wals.info/feature/78A,http://wals.info/refdb/record/Sylestine-et-al-1993
Alamblak,No grammatical evidentials,Bruce 1984,http://wals.info/valuesets/78A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/78A,http://wals.info/refdb/record/Bruce-1984
Alawa,No grammatical evidentials,Sharpe 1972,http://wals.info/valuesets/78A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/78A,http://wals.info/refdb/record/Sharpe-1972
Albanian,Verbal affix or clitic,Friedman 1986[182],http://wals.info/valuesets/78A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/78A,http://wals.info/refdb/record/Friedman-1986[182]
Amahuaca,Verbal affix or clitic,Sparing-Chavez 1998[472],http://wals.info/valuesets/78A-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/78A,http://wals.info/refdb/record/Sparing-Chavez-1998[472]
Amdo,Verbal affix or clitic,Sun 1993,http://wals.info/valuesets/78A-amd,http://wals.info/languoid/lect/wals_code_amd,http://wals.info/feature/78A,http://wals.info/refdb/record/Sun-1993
Amele,No grammatical evidentials,Roberts 1987,http://wals.info/valuesets/78A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/78A,http://wals.info/refdb/record/Roberts-1987
Andoke,Verbal affix or clitic,Landaburu 1979[120-1],http://wals.info/valuesets/78A-adk,http://wals.info/languoid/lect/wals_code_adk,http://wals.info/feature/78A,http://wals.info/refdb/record/Landaburu-1979[120-1]
Anguthimri,No grammatical evidentials,Crowley 1981,http://wals.info/valuesets/78A-agt,http://wals.info/languoid/lect/wals_code_agt,http://wals.info/feature/78A,http://wals.info/refdb/record/Crowley-1981
Apache (Chiricahua),Verbal affix or clitic,Hoijer 1946a[67],http://wals.info/valuesets/78A-apc,http://wals.info/languoid/lect/wals_code_apc,http://wals.info/feature/78A,http://wals.info/refdb/record/Hoijer-1946a[67]
Apalaí,Separate particle,Koehn and Koehn 1986[119],http://wals.info/valuesets/78A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/78A,http://wals.info/refdb/record/Koehn-and-Koehn-1986[119]
Apurinã,Verbal affix or clitic,"Facundes 2000[116, ]",http://wals.info/valuesets/78A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/78A,"http://wals.info/refdb/record/Facundes-2000[116, ]"
