LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,None,,http://wals.info/valuesets/80A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/80A,
Acoma,None,Miller 1965;Maring 1967,http://wals.info/valuesets/80A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/80A,http://wals.info/refdb/record/Miller-1965;http://wals.info/refdb/record/Maring-1967
Ainu,"Singular-plural pairs, suppletion",Tamura 1988[38],http://wals.info/valuesets/80A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/80A,http://wals.info/refdb/record/Tamura-1988[38]
Alagwa,None,Mous n.d.,http://wals.info/valuesets/80A-agw,http://wals.info/languoid/lect/wals_code_agw,http://wals.info/feature/80A,http://wals.info/refdb/record/Mous-nd
Alamblak,None,Bruce 1984[146],http://wals.info/valuesets/80A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/80A,http://wals.info/refdb/record/Bruce-1984[146]
Amele,"Singular-plural pairs, no suppletion",Roberts 1987[201],http://wals.info/valuesets/80A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/80A,http://wals.info/refdb/record/Roberts-1987[201]
Apurinã,None,Facundes 2000,http://wals.info/valuesets/80A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/80A,http://wals.info/refdb/record/Facundes-2000
Arabana,None,Hercus 1994,http://wals.info/valuesets/80A-abn,http://wals.info/languoid/lect/wals_code_abn,http://wals.info/feature/80A,http://wals.info/refdb/record/Hercus-1994
Arabic (Egyptian),None,Mitchell 1962,http://wals.info/valuesets/80A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/80A,http://wals.info/refdb/record/Mitchell-1962
Arabic (Moroccan),None,,http://wals.info/valuesets/80A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/80A,
Arabic (Tunisian),None,,http://wals.info/valuesets/80A-atu,http://wals.info/languoid/lect/wals_code_atu,http://wals.info/feature/80A,
Araona,None,Pitman 1980,http://wals.info/valuesets/80A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/80A,http://wals.info/refdb/record/Pitman-1980
Arapesh (Mountain),None,Conrad and Wogiga 1991,http://wals.info/valuesets/80A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/80A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Armenian (Eastern),None,,http://wals.info/valuesets/80A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/80A,
Asmat,None,Voorhoeve 1965,http://wals.info/valuesets/80A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/80A,http://wals.info/refdb/record/Voorhoeve-1965
Awa Pit,None,Curnow 1997,http://wals.info/valuesets/80A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/80A,http://wals.info/refdb/record/Curnow-1997
Aymara,None,Hardman 2001,http://wals.info/valuesets/80A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/80A,http://wals.info/refdb/record/Hardman-2001
Bagirmi,None,Stevenson 1969,http://wals.info/valuesets/80A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/80A,http://wals.info/refdb/record/Stevenson-1969
Barasano,"Singular-plural pairs, no suppletion","Jones and Jones 1991[24, 46]",http://wals.info/valuesets/80A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/80A,"http://wals.info/refdb/record/Jones-and-Jones-1991[24, 46]"
Basque,None,King 1993b,http://wals.info/valuesets/80A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/80A,http://wals.info/refdb/record/King-1993b
Belorussian,None,Pashkevich 1978,http://wals.info/valuesets/80A-blr,http://wals.info/languoid/lect/wals_code_blr,http://wals.info/feature/80A,http://wals.info/refdb/record/Pashkevich-1978
Bengali,None,Radice 1994;Dimock 1965,http://wals.info/valuesets/80A-ben,http://wals.info/languoid/lect/wals_code_ben,http://wals.info/feature/80A,http://wals.info/refdb/record/Radice-1994;http://wals.info/refdb/record/Dimock-1965
Berber (Middle Atlas),None,,http://wals.info/valuesets/80A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/80A,
Brahui,None,Andronov 1980,http://wals.info/valuesets/80A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/80A,http://wals.info/refdb/record/Andronov-1980
Bulgarian,None,,http://wals.info/valuesets/80A-bul,http://wals.info/languoid/lect/wals_code_bul,http://wals.info/feature/80A,
Burmese,None,Okell 1994,http://wals.info/valuesets/80A-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/80A,http://wals.info/refdb/record/Okell-1994
Burushaski,"Singular-plural pairs, no suppletion",Lorimer 1935,http://wals.info/valuesets/80A-bur,http://wals.info/languoid/lect/wals_code_bur,http://wals.info/feature/80A,http://wals.info/refdb/record/Lorimer-1935
Cahuilla,"Singular-plural pairs, suppletion","Seiler 1977[88, 199, 327]",http://wals.info/valuesets/80A-cah,http://wals.info/languoid/lect/wals_code_cah,http://wals.info/feature/80A,"http://wals.info/refdb/record/Seiler-1977[88, 199, 327]"
Canela-Krahô,"Singular-plural pairs, suppletion",Popjes and Popjes 1986[183],http://wals.info/valuesets/80A-ckr,http://wals.info/languoid/lect/wals_code_ckr,http://wals.info/feature/80A,http://wals.info/refdb/record/Popjes-and-Popjes-1986[183]
Cantonese,None,Matthews and Yip 1994,http://wals.info/valuesets/80A-cnt,http://wals.info/languoid/lect/wals_code_cnt,http://wals.info/feature/80A,http://wals.info/refdb/record/Matthews-and-Yip-1994
Carib,None,Hoff 1968,http://wals.info/valuesets/80A-car,http://wals.info/languoid/lect/wals_code_car,http://wals.info/feature/80A,http://wals.info/refdb/record/Hoff-1968
Cayuvava,None,Key 1967,http://wals.info/valuesets/80A-cyv,http://wals.info/languoid/lect/wals_code_cyv,http://wals.info/feature/80A,http://wals.info/refdb/record/Key-1967
Chamorro,None,Topping 1973,http://wals.info/valuesets/80A-cha,http://wals.info/languoid/lect/wals_code_cha,http://wals.info/feature/80A,http://wals.info/refdb/record/Topping-1973
Chinantec (Lealao),None,Rupp 1989,http://wals.info/valuesets/80A-cle,http://wals.info/languoid/lect/wals_code_cle,http://wals.info/feature/80A,http://wals.info/refdb/record/Rupp-1989
Chukchi,None,Dunn 1999,http://wals.info/valuesets/80A-chk,http://wals.info/languoid/lect/wals_code_chk,http://wals.info/feature/80A,http://wals.info/refdb/record/Dunn-1999
Comanche,"Singular-plural pairs, no suppletion","Charney 1993[115, 308-309]",http://wals.info/valuesets/80A-cmn,http://wals.info/languoid/lect/wals_code_cmn,http://wals.info/feature/80A,"http://wals.info/refdb/record/Charney-1993[115, 308-309]"
Cree (Plains),None,Wolfart and Carroll 1981,http://wals.info/valuesets/80A-cre,http://wals.info/languoid/lect/wals_code_cre,http://wals.info/feature/80A,http://wals.info/refdb/record/Wolfart-and-Carroll-1981
Czech,None,Sova 1962,http://wals.info/valuesets/80A-cze,http://wals.info/languoid/lect/wals_code_cze,http://wals.info/feature/80A,http://wals.info/refdb/record/Sova-1962
Daga,None,Murane 1974,http://wals.info/valuesets/80A-dag,http://wals.info/languoid/lect/wals_code_dag,http://wals.info/feature/80A,http://wals.info/refdb/record/Murane-1974
Dani (Lower Grand Valley),None,Bromley 1981,http://wals.info/valuesets/80A-dni,http://wals.info/languoid/lect/wals_code_dni,http://wals.info/feature/80A,http://wals.info/refdb/record/Bromley-1981
Diola-Fogny,None,Sapir 1965,http://wals.info/valuesets/80A-dio,http://wals.info/languoid/lect/wals_code_dio,http://wals.info/feature/80A,http://wals.info/refdb/record/Sapir-1965
Dutch,None,Donaldson 1981,http://wals.info/valuesets/80A-dut,http://wals.info/languoid/lect/wals_code_dut,http://wals.info/feature/80A,http://wals.info/refdb/record/Donaldson-1981
English,None,,http://wals.info/valuesets/80A-eng,http://wals.info/languoid/lect/wals_code_eng,http://wals.info/feature/80A,
Evenki,None,Nedjalkov 1997,http://wals.info/valuesets/80A-eve,http://wals.info/languoid/lect/wals_code_eve,http://wals.info/feature/80A,http://wals.info/refdb/record/Nedjalkov-1997
Ewe,None,Westermann 1930,http://wals.info/valuesets/80A-ewe,http://wals.info/languoid/lect/wals_code_ewe,http://wals.info/feature/80A,http://wals.info/refdb/record/Westermann-1930
Fijian,None,Dixon 1988,http://wals.info/valuesets/80A-fij,http://wals.info/languoid/lect/wals_code_fij,http://wals.info/feature/80A,http://wals.info/refdb/record/Dixon-1988
Finnish,None,Karlsson 1978,http://wals.info/valuesets/80A-fin,http://wals.info/languoid/lect/wals_code_fin,http://wals.info/feature/80A,http://wals.info/refdb/record/Karlsson-1978
French,None,,http://wals.info/valuesets/80A-fre,http://wals.info/languoid/lect/wals_code_fre,http://wals.info/feature/80A,
Fur,None,,http://wals.info/valuesets/80A-fur,http://wals.info/languoid/lect/wals_code_fur,http://wals.info/feature/80A,
Garífuna,None,,http://wals.info/valuesets/80A-grf,http://wals.info/languoid/lect/wals_code_grf,http://wals.info/feature/80A,
Garo,None,Burling 1961,http://wals.info/valuesets/80A-gar,http://wals.info/languoid/lect/wals_code_gar,http://wals.info/feature/80A,http://wals.info/refdb/record/Burling-1961
Georgian,"Singular-plural pairs, no suppletion",Hewitt 1995[454-493],http://wals.info/valuesets/80A-geo,http://wals.info/languoid/lect/wals_code_geo,http://wals.info/feature/80A,http://wals.info/refdb/record/Hewitt-1995[454-493]
German,None,Lide and Magnusson 1970,http://wals.info/valuesets/80A-ger,http://wals.info/languoid/lect/wals_code_ger,http://wals.info/feature/80A,http://wals.info/refdb/record/Lide-and-Magnusson-1970
Gooniyandi,None,McGregor 1990,http://wals.info/valuesets/80A-goo,http://wals.info/languoid/lect/wals_code_goo,http://wals.info/feature/80A,http://wals.info/refdb/record/McGregor-1990
Grebo,None,Innes 1966,http://wals.info/valuesets/80A-grb,http://wals.info/languoid/lect/wals_code_grb,http://wals.info/feature/80A,http://wals.info/refdb/record/Innes-1966
Greek (Modern),None,Christiades 1980;Joseph and Philippaki-Warburton 1987,http://wals.info/valuesets/80A-grk,http://wals.info/languoid/lect/wals_code_grk,http://wals.info/feature/80A,http://wals.info/refdb/record/Christiades-1980;http://wals.info/refdb/record/Joseph-and-Philippaki-Warburton-1987
Greenlandic (West),None,Fortescue 1984,http://wals.info/valuesets/80A-grw,http://wals.info/languoid/lect/wals_code_grw,http://wals.info/feature/80A,http://wals.info/refdb/record/Fortescue-1984
Guaraní,None,Guasch 1996,http://wals.info/valuesets/80A-gua,http://wals.info/languoid/lect/wals_code_gua,http://wals.info/feature/80A,http://wals.info/refdb/record/Guasch-1996
Hausa,None,Cowan and Schuh 1976,http://wals.info/valuesets/80A-hau,http://wals.info/languoid/lect/wals_code_hau,http://wals.info/feature/80A,http://wals.info/refdb/record/Cowan-and-Schuh-1976
Hebrew (Modern),None,Glinert 1989,http://wals.info/valuesets/80A-heb,http://wals.info/languoid/lect/wals_code_heb,http://wals.info/feature/80A,http://wals.info/refdb/record/Glinert-1989
Hindi,None,"Harley 1944[11, 27]",http://wals.info/valuesets/80A-hin,http://wals.info/languoid/lect/wals_code_hin,http://wals.info/feature/80A,"http://wals.info/refdb/record/Harley-1944[11, 27]"
Hixkaryana,None,Derbyshire 1979[137],http://wals.info/valuesets/80A-hix,http://wals.info/languoid/lect/wals_code_hix,http://wals.info/feature/80A,http://wals.info/refdb/record/Derbyshire-1979[137]
Hopi,"Singular-plural pairs, no suppletion",Seaman 1996,http://wals.info/valuesets/80A-hop,http://wals.info/languoid/lect/wals_code_hop,http://wals.info/feature/80A,http://wals.info/refdb/record/Seaman-1996
Hungarian,None,Olsson 1992,http://wals.info/valuesets/80A-hun,http://wals.info/languoid/lect/wals_code_hun,http://wals.info/feature/80A,http://wals.info/refdb/record/Olsson-1992
Hunzib,None,van den Berg 1995,http://wals.info/valuesets/80A-hzb,http://wals.info/languoid/lect/wals_code_hzb,http://wals.info/feature/80A,http://wals.info/refdb/record/van-den-Berg-1995
Hupa,"Singular-plural pairs, no suppletion",Golla 1996,http://wals.info/valuesets/80A-hup,http://wals.info/languoid/lect/wals_code_hup,http://wals.info/feature/80A,http://wals.info/refdb/record/Golla-1996
Igbo,None,Green and Igwe 1963,http://wals.info/valuesets/80A-igb,http://wals.info/languoid/lect/wals_code_igb,http://wals.info/feature/80A,http://wals.info/refdb/record/Green-and-Igwe-1963
Ika,None,Frank 1990,http://wals.info/valuesets/80A-ika,http://wals.info/languoid/lect/wals_code_ika,http://wals.info/feature/80A,http://wals.info/refdb/record/Frank-1990
Imonda,"Singular-plural pairs, no suppletion",Seiler 1985[82],http://wals.info/valuesets/80A-imo,http://wals.info/languoid/lect/wals_code_imo,http://wals.info/feature/80A,http://wals.info/refdb/record/Seiler-1985[82]
Indonesian,None,Sneddon 1996b,http://wals.info/valuesets/80A-ind,http://wals.info/languoid/lect/wals_code_ind,http://wals.info/feature/80A,http://wals.info/refdb/record/Sneddon-1996b
Ingush,"Singular-plural pairs, suppletion",,http://wals.info/valuesets/80A-ing,http://wals.info/languoid/lect/wals_code_ing,http://wals.info/feature/80A,
Iraqw,None,Mous 1992,http://wals.info/valuesets/80A-irq,http://wals.info/languoid/lect/wals_code_irq,http://wals.info/feature/80A,http://wals.info/refdb/record/Mous-1992
Irish,None,Dillon and Ó Cróinin 1961,http://wals.info/valuesets/80A-iri,http://wals.info/languoid/lect/wals_code_iri,http://wals.info/feature/80A,http://wals.info/refdb/record/Dillon-and-O-Croinin-1961
Jakaltek,None,Day 1973;Craig 1977,http://wals.info/valuesets/80A-jak,http://wals.info/languoid/lect/wals_code_jak,http://wals.info/feature/80A,http://wals.info/refdb/record/Day-1973;http://wals.info/refdb/record/Craig-1977
Japanese,None,Martin 1975,http://wals.info/valuesets/80A-jpn,http://wals.info/languoid/lect/wals_code_jpn,http://wals.info/feature/80A,http://wals.info/refdb/record/Martin-1975
Kannada,None,Sridhar 1990,http://wals.info/valuesets/80A-knd,http://wals.info/languoid/lect/wals_code_knd,http://wals.info/feature/80A,http://wals.info/refdb/record/Sridhar-1990
Kanuri,None,Hutchison 1981,http://wals.info/valuesets/80A-knr,http://wals.info/languoid/lect/wals_code_knr,http://wals.info/feature/80A,http://wals.info/refdb/record/Hutchison-1981
Kayardild,None,Evans 1995,http://wals.info/valuesets/80A-kay,http://wals.info/languoid/lect/wals_code_kay,http://wals.info/feature/80A,http://wals.info/refdb/record/Evans-1995
Ket,"Singular-plural pairs, suppletion",Vall and Kanakin 1988[24],http://wals.info/valuesets/80A-ket,http://wals.info/languoid/lect/wals_code_ket,http://wals.info/feature/80A,http://wals.info/refdb/record/Vall-and-Kanakin-1988[24]
Kewa,None,Franklin 1971,http://wals.info/valuesets/80A-kew,http://wals.info/languoid/lect/wals_code_kew,http://wals.info/feature/80A,http://wals.info/refdb/record/Franklin-1971
Khalkha,None,Poppe 1954,http://wals.info/valuesets/80A-kha,http://wals.info/languoid/lect/wals_code_kha,http://wals.info/feature/80A,http://wals.info/refdb/record/Poppe-1954
Khasi,None,Rabel 1961,http://wals.info/valuesets/80A-khs,http://wals.info/languoid/lect/wals_code_khs,http://wals.info/feature/80A,http://wals.info/refdb/record/Rabel-1961
Khmer,None,Ehrman 1972b;Jacob 1968;Noss et al. 1966,http://wals.info/valuesets/80A-khm,http://wals.info/languoid/lect/wals_code_khm,http://wals.info/feature/80A,http://wals.info/refdb/record/Ehrman-1972b;http://wals.info/refdb/record/Jacob-1968;http://wals.info/refdb/record/Noss-et-al-1966
Khoekhoe,None,Hagman 1977,http://wals.info/valuesets/80A-kho,http://wals.info/languoid/lect/wals_code_kho,http://wals.info/feature/80A,http://wals.info/refdb/record/Hagman-1977
Kilivila,None,Senft 1986,http://wals.info/valuesets/80A-klv,http://wals.info/languoid/lect/wals_code_klv,http://wals.info/feature/80A,http://wals.info/refdb/record/Senft-1986
Kiowa,"Singular-plural pairs, no suppletion",Watkins 1984[98-99],http://wals.info/valuesets/80A-kio,http://wals.info/languoid/lect/wals_code_kio,http://wals.info/feature/80A,http://wals.info/refdb/record/Watkins-1984[98-99]
Koasati,"Singular-dual-plural triples, no suppletion",Kimball 1991[323-324],http://wals.info/valuesets/80A-koa,http://wals.info/languoid/lect/wals_code_koa,http://wals.info/feature/80A,http://wals.info/refdb/record/Kimball-1991[323-324]
Korean,None,Sohn 1994,http://wals.info/valuesets/80A-kor,http://wals.info/languoid/lect/wals_code_kor,http://wals.info/feature/80A,http://wals.info/refdb/record/Sohn-1994
Koyraboro Senni,None,Heath 1999a,http://wals.info/valuesets/80A-kse,http://wals.info/languoid/lect/wals_code_kse,http://wals.info/feature/80A,http://wals.info/refdb/record/Heath-1999a
Krongo,"Singular-plural pairs, suppletion","Reh 1985[238-239, 208-209]",http://wals.info/valuesets/80A-kro,http://wals.info/languoid/lect/wals_code_kro,http://wals.info/feature/80A,"http://wals.info/refdb/record/Reh-1985[238-239, 208-209]"
Kunama,"Singular-dual-plural triples, suppletion",Bender 1996[31-35],http://wals.info/valuesets/80A-knm,http://wals.info/languoid/lect/wals_code_knm,http://wals.info/feature/80A,http://wals.info/refdb/record/Bender-1996[31-35]
