LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Ajagbe,SOV or SVO,Tchitchi 1984[ 140-175],http://wals.info/valuesets/81B-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/81B,http://wals.info/refdb/record/Tchitchi-1984[ 140-175]
Amis,VSO or VOS,Wu 2006[73-74],http://wals.info/valuesets/81B-ami,http://wals.info/languoid/lect/wals_code_ami,http://wals.info/feature/81B,http://wals.info/refdb/record/Wu-2006[73-74]
Apalaí,SOV or OVS,Koehn and Koehn 1986[ 33],http://wals.info/valuesets/81B-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/81B,http://wals.info/refdb/record/Koehn-and-Koehn-1986[ 33]
Arabic (Syrian),SVO or VSO,"Cowell 1964[ 380, 407, 411]",http://wals.info/valuesets/81B-asy,http://wals.info/languoid/lect/wals_code_asy,http://wals.info/feature/81B,"http://wals.info/refdb/record/Cowell-1964[ 380, 407, 411]"
Armenian (Eastern),SOV or SVO,,http://wals.info/valuesets/81B-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/81B,
Avokaya,SOV or SVO,Kilpatrick 1981[ 98],http://wals.info/valuesets/81B-avo,http://wals.info/languoid/lect/wals_code_avo,http://wals.info/feature/81B,http://wals.info/refdb/record/Kilpatrick-1981[ 98]
Bajau (West Coast),SVO or VSO,"Miller 2007[ 157, 194]",http://wals.info/valuesets/81B-bwc,http://wals.info/languoid/lect/wals_code_bwc,http://wals.info/feature/81B,"http://wals.info/refdb/record/Miller-2007[ 157, 194]"
Barambu,SVO or VSO,Tucker and Bryan 1966[ 156],http://wals.info/valuesets/81B-bbu,http://wals.info/languoid/lect/wals_code_bbu,http://wals.info/feature/81B,http://wals.info/refdb/record/Tucker-and-Bryan-1966[ 156]
Batak (Karo),SVO or VSO,"Woollams 1996[ 186, 191]",http://wals.info/valuesets/81B-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/81B,"http://wals.info/refdb/record/Woollams-1996[ 186, 191]"
Berber (Chaouia),SVO or VSO,Penchoen 1973a[ 8.61],http://wals.info/valuesets/81B-bch,http://wals.info/languoid/lect/wals_code_bch,http://wals.info/feature/81B,http://wals.info/refdb/record/Penchoen-1973a[ 8.61]
Bontok,SVO or VSO,Seidenadel 1909[ 70],http://wals.info/valuesets/81B-btk,http://wals.info/languoid/lect/wals_code_btk,http://wals.info/feature/81B,http://wals.info/refdb/record/Seidenadel-1909[ 70]
Chai,SOV or SVO,Last and Lucassen 1998[ 409],http://wals.info/valuesets/81B-cai,http://wals.info/languoid/lect/wals_code_cai,http://wals.info/feature/81B,http://wals.info/refdb/record/Last-and-Lucassen-1998[ 409]
Dadjriwalé,SOV or SVO,Gode 2008[ 228],http://wals.info/valuesets/81B-ddj,http://wals.info/languoid/lect/wals_code_ddj,http://wals.info/feature/81B,http://wals.info/refdb/record/Gode-2008[ 228]
Damana,SOV or SVO,Trillos Amaya 1999a[131-136],http://wals.info/valuesets/81B-dam,http://wals.info/languoid/lect/wals_code_dam,http://wals.info/feature/81B,http://wals.info/refdb/record/Trillos-Amaya-1999a[131-136]
Dinka,SOV or SVO,"Nebel 1948[ 9, 25, 42, 75, 82];Tucker and Bryan 1966[ 437, Andersen 1991]",http://wals.info/valuesets/81B-din,http://wals.info/languoid/lect/wals_code_din,http://wals.info/feature/81B,"http://wals.info/refdb/record/Nebel-1948[ 9, 25, 42, 75, 82];http://wals.info/refdb/record/Tucker-and-Bryan-1966[ 437, Andersen 1991]"
Dongo,SOV or SVO,"Tucker and Bryan 1966[ 123, 131]",http://wals.info/valuesets/81B-dgo,http://wals.info/languoid/lect/wals_code_dgo,http://wals.info/feature/81B,"http://wals.info/refdb/record/Tucker-and-Bryan-1966[ 123, 131]"
Drehu,SVO or VOS,Moyse-Faurie 1983[ 143-148],http://wals.info/valuesets/81B-dre,http://wals.info/languoid/lect/wals_code_dre,http://wals.info/feature/81B,http://wals.info/refdb/record/Moyse-Faurie-1983[ 143-148]
Dutch,SOV or SVO,Shetter 1958[ passim],http://wals.info/valuesets/81B-dut,http://wals.info/languoid/lect/wals_code_dut,http://wals.info/feature/81B,http://wals.info/refdb/record/Shetter-1958[ passim]
Fijian,VSO or VOS,"Dixon 1988[ 33, 242]",http://wals.info/valuesets/81B-fij,http://wals.info/languoid/lect/wals_code_fij,http://wals.info/feature/81B,"http://wals.info/refdb/record/Dixon-1988[ 33, 242]"
Frisian,SOV or SVO,Tiersma 1985[ 104],http://wals.info/valuesets/81B-fri,http://wals.info/languoid/lect/wals_code_fri,http://wals.info/feature/81B,http://wals.info/refdb/record/Tiersma-1985[ 104]
Garrwa,SVO or VSO,Mushin 2005[263],http://wals.info/valuesets/81B-grr,http://wals.info/languoid/lect/wals_code_grr,http://wals.info/feature/81B,http://wals.info/refdb/record/Mushin-2005[263]
German,SOV or SVO,"Lederer 1969[ 575ff, own knowledge]",http://wals.info/valuesets/81B-ger,http://wals.info/languoid/lect/wals_code_ger,http://wals.info/feature/81B,"http://wals.info/refdb/record/Lederer-1969[ 575ff, own knowledge]"
Greek (Modern),SVO or VSO,Mackridge 1985[ 236],http://wals.info/valuesets/81B-grk,http://wals.info/languoid/lect/wals_code_grk,http://wals.info/feature/81B,http://wals.info/refdb/record/Mackridge-1985[ 236]
Gününa Küne,SVO or VOS,"Adelaar 2004[ 562, 579]",http://wals.info/valuesets/81B-gku,http://wals.info/languoid/lect/wals_code_gku,http://wals.info/feature/81B,"http://wals.info/refdb/record/Adelaar-2004[ 562, 579]"
Gwari,SOV or SVO,Hyman and Magaji 1970[ 92],http://wals.info/valuesets/81B-gwa,http://wals.info/languoid/lect/wals_code_gwa,http://wals.info/feature/81B,http://wals.info/refdb/record/Hyman-and-Magaji-1970[ 92]
