LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Tense,,http://wals.info/valuesets/79A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/79A,
Acoma,None,Maring 1967;Miller 1965,http://wals.info/valuesets/79A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/79A,http://wals.info/refdb/record/Maring-1967;http://wals.info/refdb/record/Miller-1965
Ainu,None,Tamura 1988,http://wals.info/valuesets/79A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/79A,http://wals.info/refdb/record/Tamura-1988
Alagwa,None,Mous n.d.,http://wals.info/valuesets/79A-agw,http://wals.info/languoid/lect/wals_code_agw,http://wals.info/feature/79A,http://wals.info/refdb/record/Mous-nd
Alamblak,Tense,Bruce 1984[146],http://wals.info/valuesets/79A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/79A,http://wals.info/refdb/record/Bruce-1984[146]
Amele,None,Roberts 1987,http://wals.info/valuesets/79A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/79A,http://wals.info/refdb/record/Roberts-1987
Apurinã,None,Facundes 2000,http://wals.info/valuesets/79A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/79A,http://wals.info/refdb/record/Facundes-2000
Arabana,None,Hercus 1994,http://wals.info/valuesets/79A-abn,http://wals.info/languoid/lect/wals_code_abn,http://wals.info/feature/79A,http://wals.info/refdb/record/Hercus-1994
Arabic (Egyptian),None,Mitchell 1962,http://wals.info/valuesets/79A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/79A,http://wals.info/refdb/record/Mitchell-1962
Arabic (Moroccan),None,,http://wals.info/valuesets/79A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/79A,
Arabic (Tunisian),None,,http://wals.info/valuesets/79A-atu,http://wals.info/languoid/lect/wals_code_atu,http://wals.info/feature/79A,
Araona,None,Pitman 1980,http://wals.info/valuesets/79A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/79A,http://wals.info/refdb/record/Pitman-1980
Arapesh (Mountain),None,Conrad and Wogiga 1991[43],http://wals.info/valuesets/79A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/79A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991[43]
Armenian (Eastern),Tense and aspect,,http://wals.info/valuesets/79A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/79A,
Asmat,None,Voorhoeve 1965,http://wals.info/valuesets/79A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/79A,http://wals.info/refdb/record/Voorhoeve-1965
Awa Pit,Tense,"Curnow 1997[179, 184]",http://wals.info/valuesets/79A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/79A,"http://wals.info/refdb/record/Curnow-1997[179, 184]"
Aymara,None,Hardman 2001,http://wals.info/valuesets/79A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/79A,http://wals.info/refdb/record/Hardman-2001
Bagirmi,None,Stevenson 1969,http://wals.info/valuesets/79A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/79A,http://wals.info/refdb/record/Stevenson-1969
Barasano,None,Jones and Jones 1991,http://wals.info/valuesets/79A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/79A,http://wals.info/refdb/record/Jones-and-Jones-1991
Basque,Tense,King 1993b[363],http://wals.info/valuesets/79A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/79A,http://wals.info/refdb/record/King-1993b[363]
