LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,Definite affix,Hayward 1990a[443],http://wals.info/valuesets/37A-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/37A,http://wals.info/refdb/record/Hayward-1990a[443]
Abkhaz,Definite word distinct from demonstrative,Hewitt 1979[56-57],http://wals.info/valuesets/37A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/37A,http://wals.info/refdb/record/Hewitt-1979[56-57]
Abun,Demonstrative word used as definite article,"Berry 1995b[97, 102]",http://wals.info/valuesets/37A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/37A,"http://wals.info/refdb/record/Berry-1995b[97, 102]"
Acehnese,No definite or indefinite article,Durie 1985[xiv],http://wals.info/valuesets/37A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/37A,http://wals.info/refdb/record/Durie-1985[xiv]
Acholi,Definite affix,Crazzolara 1955[90],http://wals.info/valuesets/37A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/37A,http://wals.info/refdb/record/Crazzolara-1955[90]
Acoma,No definite or indefinite article,Miller 1965[passim],http://wals.info/valuesets/37A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/37A,http://wals.info/refdb/record/Miller-1965[passim]
Adang,Demonstrative word used as definite article,Haan 2001[ 124],http://wals.info/valuesets/37A-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/37A,http://wals.info/refdb/record/Haan-2001[ 124]
Adioukrou,Definite word distinct from demonstrative,"Herault 1978[55-56, 62, passim]",http://wals.info/valuesets/37A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/37A,"http://wals.info/refdb/record/Herault-1978[55-56, 62, passim]"
Adyghe (Abzakh),Definite affix,Paris 1989[167],http://wals.info/valuesets/37A-ady,http://wals.info/languoid/lect/wals_code_ady,http://wals.info/feature/37A,http://wals.info/refdb/record/Paris-1989[167]
Agta (Central),Definite affix,Healey 1960[31],http://wals.info/valuesets/37A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/37A,http://wals.info/refdb/record/Healey-1960[31]
Akan,Demonstrative word used as definite article,Welmers 1946[47],http://wals.info/valuesets/37A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/37A,http://wals.info/refdb/record/Welmers-1946[47]
Alamblak,Definite word distinct from demonstrative,"Bruce 1984[81, 99, 100]",http://wals.info/valuesets/37A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/37A,"http://wals.info/refdb/record/Bruce-1984[81, 99, 100]"
Albanian,Definite affix,"Mann 1977[42];Newmark et al. 1982[155, 160-163]",http://wals.info/valuesets/37A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/37A,"http://wals.info/refdb/record/Mann-1977[42];http://wals.info/refdb/record/Newmark-et-al-1982[155, 160-163]"
Alune,No definite or indefinite article,Niggemeyer 1951[64],http://wals.info/valuesets/37A-aln,http://wals.info/languoid/lect/wals_code_aln,http://wals.info/feature/37A,http://wals.info/refdb/record/Niggemeyer-1951[64]
Amahuaca,No definite or indefinite article,Russell 1975[passim],http://wals.info/valuesets/37A-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/37A,http://wals.info/refdb/record/Russell-1975[passim]
Amanab,No definite or indefinite article,Minch 1992[passim],http://wals.info/valuesets/37A-amn,http://wals.info/languoid/lect/wals_code_amn,http://wals.info/feature/37A,http://wals.info/refdb/record/Minch-1992[passim]
Ambai,Definite word distinct from demonstrative,Silzer 1983[92],http://wals.info/valuesets/37A-amq,http://wals.info/languoid/lect/wals_code_amq,http://wals.info/feature/37A,http://wals.info/refdb/record/Silzer-1983[92]
Ambulas,No definite or indefinite article,Wilson 1980[passim],http://wals.info/valuesets/37A-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/37A,http://wals.info/refdb/record/Wilson-1980[passim]
Amele,"No definite, but indefinite article",Roberts 1987[203],http://wals.info/valuesets/37A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/37A,http://wals.info/refdb/record/Roberts-1987[203]
Amharic,Definite word distinct from demonstrative,Leslau 1966[600],http://wals.info/valuesets/37A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/37A,http://wals.info/refdb/record/Leslau-1966[600]
Anejom,Definite affix,Lynch 2000[48],http://wals.info/valuesets/37A-anj,http://wals.info/languoid/lect/wals_code_anj,http://wals.info/feature/37A,http://wals.info/refdb/record/Lynch-2000[48]
Angami,Definite word distinct from demonstrative,"Giridhar 1980[30, 92-93]",http://wals.info/valuesets/37A-agm,http://wals.info/languoid/lect/wals_code_agm,http://wals.info/feature/37A,"http://wals.info/refdb/record/Giridhar-1980[30, 92-93]"
Anggor,No definite or indefinite article,Litteral 1972[passim],http://wals.info/valuesets/37A-ang,http://wals.info/languoid/lect/wals_code_ang,http://wals.info/feature/37A,http://wals.info/refdb/record/Litteral-1972[passim]
Anufo,Definite word distinct from demonstrative,Smye 2004[ 30],http://wals.info/valuesets/37A-anu,http://wals.info/languoid/lect/wals_code_anu,http://wals.info/feature/37A,http://wals.info/refdb/record/Smye-2004[ 30]
Anywa,No definite or indefinite article,Lusted 1976[502],http://wals.info/valuesets/37A-any,http://wals.info/languoid/lect/wals_code_any,http://wals.info/feature/37A,http://wals.info/refdb/record/Lusted-1976[502]
Ao,Demonstrative word used as definite article,Gowda 1975[35];Mills 1926[336],http://wals.info/valuesets/37A-ao,http://wals.info/languoid/lect/wals_code_ao,http://wals.info/feature/37A,http://wals.info/refdb/record/Gowda-1975[35];http://wals.info/refdb/record/Mills-1926[336]
Apache (Western),Definite affix,Edgerton 1963[117-118],http://wals.info/valuesets/37A-apw,http://wals.info/languoid/lect/wals_code_apw,http://wals.info/feature/37A,http://wals.info/refdb/record/Edgerton-1963[117-118]
Apalaí,No definite or indefinite article,Koehn and Koehn 1986[88],http://wals.info/valuesets/37A-apl,http://wals.info/languoid/lect/wals_code_apl,http://wals.info/feature/37A,http://wals.info/refdb/record/Koehn-and-Koehn-1986[88]
Apurinã,No definite or indefinite article,Polak 1894[passim],http://wals.info/valuesets/37A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/37A,http://wals.info/refdb/record/Polak-1894[passim]
Arabic (Egyptian),Definite affix,"Gary and Gamal-Eldin 1982[32-33, 59, 76]",http://wals.info/valuesets/37A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/37A,"http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[32-33, 59, 76]"
Arabic (Gulf),Definite affix,"Holes 1990[59, 158]",http://wals.info/valuesets/37A-arg,http://wals.info/languoid/lect/wals_code_arg,http://wals.info/feature/37A,"http://wals.info/refdb/record/Holes-1990[59, 158]"
Arabic (Iraqi),Definite affix,"Erwin 1963[213, 348]",http://wals.info/valuesets/37A-arq,http://wals.info/languoid/lect/wals_code_arq,http://wals.info/feature/37A,"http://wals.info/refdb/record/Erwin-1963[213, 348]"
Arabic (Kuwaiti),Definite affix,,http://wals.info/valuesets/37A-arj,http://wals.info/languoid/lect/wals_code_arj,http://wals.info/feature/37A,
Arabic (Modern Standard),Definite affix,Cowan 1958[9],http://wals.info/valuesets/37A-ams,http://wals.info/languoid/lect/wals_code_ams,http://wals.info/feature/37A,http://wals.info/refdb/record/Cowan-1958[9]
Arabic (Moroccan),Definite affix,Harrell 1962[146],http://wals.info/valuesets/37A-amr,http://wals.info/languoid/lect/wals_code_amr,http://wals.info/feature/37A,http://wals.info/refdb/record/Harrell-1962[146]
Arabic (Syrian),Definite affix,Cowell 1964[494],http://wals.info/valuesets/37A-asy,http://wals.info/languoid/lect/wals_code_asy,http://wals.info/feature/37A,http://wals.info/refdb/record/Cowell-1964[494]
Araona,No definite or indefinite article,Pitman 1980[passim],http://wals.info/valuesets/37A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/37A,http://wals.info/refdb/record/Pitman-1980[passim]
Arawak,Definite word distinct from demonstrative,Pet 1987[91-92],http://wals.info/valuesets/37A-ara,http://wals.info/languoid/lect/wals_code_ara,http://wals.info/feature/37A,http://wals.info/refdb/record/Pet-1987[91-92]
Archi,Demonstrative word used as definite article,Kibrik et al. 1977[ II:332-II:334];Kibrik 1994a[317],http://wals.info/valuesets/37A-arc,http://wals.info/languoid/lect/wals_code_arc,http://wals.info/feature/37A,http://wals.info/refdb/record/Kibrik-et-al-1977[ II:332-II:334];http://wals.info/refdb/record/Kibrik-1994a[317]
Armenian (Eastern),Definite affix,,http://wals.info/valuesets/37A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/37A,
