LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,Noun-Relative clause,Hayward 1990a[485],http://wals.info/valuesets/90A-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/90A,http://wals.info/refdb/record/Hayward-1990a[485]
Abipón,Noun-Relative clause,Najlis 1966[88],http://wals.info/valuesets/90A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/90A,http://wals.info/refdb/record/Najlis-1966[88]
Abkhaz,Relative clause-Noun,"Hewitt 1979[35, 56]",http://wals.info/valuesets/90A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/90A,"http://wals.info/refdb/record/Hewitt-1979[35, 56]"
Abui,Noun-Relative clause,Kratochvil 2007[ 169-174],http://wals.info/valuesets/90A-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/90A,http://wals.info/refdb/record/Kratochvil-2007[ 169-174]
Abun,Noun-Relative clause,Berry 1995a[46ff];Berry 1995b[107-109],http://wals.info/valuesets/90A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/90A,http://wals.info/refdb/record/Berry-1995a[46ff];http://wals.info/refdb/record/Berry-1995b[107-109]
Acehnese,Noun-Relative clause,Durie 1985[231],http://wals.info/valuesets/90A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/90A,http://wals.info/refdb/record/Durie-1985[231]
Achagua,Noun-Relative clause,Wilson and Levinsohn 1992[7],http://wals.info/valuesets/90A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/90A,http://wals.info/refdb/record/Wilson-and-Levinsohn-1992[7]
Achang,Relative clause-Noun,"Dai and Cui 1985[passim 64, 72]",http://wals.info/valuesets/90A-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/90A,"http://wals.info/refdb/record/Dai-and-Cui-1985[passim 64, 72]"
Acholi,Noun-Relative clause,Crazzolara 1955[94],http://wals.info/valuesets/90A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/90A,http://wals.info/refdb/record/Crazzolara-1955[94]
Adioukrou,Noun-Relative clause,Herault 1978[passim],http://wals.info/valuesets/90A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/90A,http://wals.info/refdb/record/Herault-1978[passim]
Adzera,Noun-Relative clause,Holzknecht 1986[ 111],http://wals.info/valuesets/90A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/90A,http://wals.info/refdb/record/Holzknecht-1986[ 111]
Ainu,Relative clause-Noun,"Shibatani 1990[23, 40];Refsing 1986[80, 268]",http://wals.info/valuesets/90A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/90A,"http://wals.info/refdb/record/Shibatani-1990[23, 40];http://wals.info/refdb/record/Refsing-1986[80, 268]"
