LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,None,Hayward 1990a[ 471-476],http://wals.info/valuesets/143G-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/143G,http://wals.info/refdb/record/Hayward-1990a[ 471-476]
Abau,None,Bailey 1975[ passim],http://wals.info/valuesets/143G-aba,http://wals.info/languoid/lect/wals_code_aba,http://wals.info/feature/143G,http://wals.info/refdb/record/Bailey-1975[ passim]
Abipón,None,Najlis 1966[ passim],http://wals.info/valuesets/143G-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/143G,http://wals.info/refdb/record/Najlis-1966[ passim]
Abkhaz,None,Hewitt 1979[ 70],http://wals.info/valuesets/143G-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/143G,http://wals.info/refdb/record/Hewitt-1979[ 70]
Abui,None,Kratochvil 2007[ 277],http://wals.info/valuesets/143G-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/143G,http://wals.info/refdb/record/Kratochvil-2007[ 277]
Abun,None,Berry 1995b[ 82],http://wals.info/valuesets/143G-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/143G,http://wals.info/refdb/record/Berry-1995b[ 82]
Acehnese,None,Durie 1985[ passim],http://wals.info/valuesets/143G-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/143G,http://wals.info/refdb/record/Durie-1985[ passim]
Achagua,None,Wilson and Levinsohn 1992[ 131],http://wals.info/valuesets/143G-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/143G,http://wals.info/refdb/record/Wilson-and-Levinsohn-1992[ 131]
Acholi,None,"Crazzolara 1955[ 57, 148]",http://wals.info/valuesets/143G-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/143G,"http://wals.info/refdb/record/Crazzolara-1955[ 57, 148]"
Achuar,None,"Fast and Fast 1981[ 23, 68]",http://wals.info/valuesets/143G-acu,http://wals.info/languoid/lect/wals_code_acu,http://wals.info/feature/143G,"http://wals.info/refdb/record/Fast-and-Fast-1981[ 23, 68]"
Achumawi,None,de Angulo and Freeland 1931[ 115],http://wals.info/valuesets/143G-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/143G,http://wals.info/refdb/record/de-Angulo-and-Freeland-1931[ 115]
Acoma,None,"Maring 1967[ 58, 62, passim];Miller 1965[ 179, 182]",http://wals.info/valuesets/143G-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/143G,"http://wals.info/refdb/record/Maring-1967[ 58, 62, passim];http://wals.info/refdb/record/Miller-1965[ 179, 182]"
Adang,None,"Haan 2001[ 73-74, 220]",http://wals.info/valuesets/143G-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/143G,"http://wals.info/refdb/record/Haan-2001[ 73-74, 220]"
Adioukrou,None,Herault 1978[ 353ff],http://wals.info/valuesets/143G-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/143G,http://wals.info/refdb/record/Herault-1978[ 353ff]
Adzera,None,Holzknecht 1986[ 139],http://wals.info/valuesets/143G-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/143G,http://wals.info/refdb/record/Holzknecht-1986[ 139]
Aghem,None,"Anderson 1979[ 118, 123]",http://wals.info/valuesets/143G-agh,http://wals.info/languoid/lect/wals_code_agh,http://wals.info/feature/143G,"http://wals.info/refdb/record/Anderson-1979[ 118, 123]"
Agta (Central),None,Healey 1960[ 90],http://wals.info/valuesets/143G-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/143G,http://wals.info/refdb/record/Healey-1960[ 90]
Agta (Dupaningan),None,Robinson 2008[ 221],http://wals.info/valuesets/143G-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/143G,http://wals.info/refdb/record/Robinson-2008[ 221]
Ainu,None,Shibatani 1990[ 24];Refsing 1986[ 137];Dettmer 1989[ 913],http://wals.info/valuesets/143G-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/143G,http://wals.info/refdb/record/Shibatani-1990[ 24];http://wals.info/refdb/record/Refsing-1986[ 137];http://wals.info/refdb/record/Dettmer-1989[ 913]
Aja,None,Santandrea 1976[ 61],http://wals.info/valuesets/143G-aja,http://wals.info/languoid/lect/wals_code_aja,http://wals.info/feature/143G,http://wals.info/refdb/record/Santandrea-1976[ 61]
Ajagbe,None,"Tchitchi 1984[ 142, 239-240]",http://wals.info/valuesets/143G-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/143G,"http://wals.info/refdb/record/Tchitchi-1984[ 142, 239-240]"
Akan,None,Welmers 1946[ 40];Christaller 1875[ 60],http://wals.info/valuesets/143G-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/143G,http://wals.info/refdb/record/Welmers-1946[ 40];http://wals.info/refdb/record/Christaller-1875[ 60]
Akha,None,Dellinger 1969[ 162-163];Hansson 2003[ 245],http://wals.info/valuesets/143G-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/143G,http://wals.info/refdb/record/Dellinger-1969[ 162-163];http://wals.info/refdb/record/Hansson-2003[ 245]
Ala'ala,None,Clunn and Kolia 1977[ 29];Symonds 1989[ 67],http://wals.info/valuesets/143G-all,http://wals.info/languoid/lect/wals_code_all,http://wals.info/feature/143G,http://wals.info/refdb/record/Clunn-and-Kolia-1977[ 29];http://wals.info/refdb/record/Symonds-1989[ 67]
Alamblak,None,Bruce 1984[ 192-193],http://wals.info/valuesets/143G-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/143G,http://wals.info/refdb/record/Bruce-1984[ 192-193]
Alawa,None,"Sharpe 1972[ 4, 76]",http://wals.info/valuesets/143G-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/143G,"http://wals.info/refdb/record/Sharpe-1972[ 4, 76]"
Albanian,None,Newmark 1957[ 102];Newmark et al. 1982[ 318],http://wals.info/valuesets/143G-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/143G,http://wals.info/refdb/record/Newmark-1957[ 102];http://wals.info/refdb/record/Newmark-et-al-1982[ 318]
Alsea,None,Frachtenberg 1920[ passim],http://wals.info/valuesets/143G-als,http://wals.info/languoid/lect/wals_code_als,http://wals.info/feature/143G,http://wals.info/refdb/record/Frachtenberg-1920[ passim]
Alune,None,Niggemeyer 1951[ passim],http://wals.info/valuesets/143G-aln,http://wals.info/languoid/lect/wals_code_aln,http://wals.info/feature/143G,http://wals.info/refdb/record/Niggemeyer-1951[ passim]
Alyawarra,None,Yallop 1977[ 56],http://wals.info/valuesets/143G-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/143G,http://wals.info/refdb/record/Yallop-1977[ 56]
Amahuaca,None,"Russell 1975[ 21, 71, 76]",http://wals.info/valuesets/143G-amc,http://wals.info/languoid/lect/wals_code_amc,http://wals.info/feature/143G,"http://wals.info/refdb/record/Russell-1975[ 21, 71, 76]"
Amanab,None,Minch 1992[ 147],http://wals.info/valuesets/143G-amn,http://wals.info/languoid/lect/wals_code_amn,http://wals.info/feature/143G,http://wals.info/refdb/record/Minch-1992[ 147]
