LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aka,no nasal vs. oral vowel contrast,Cloarec-Heiss and Thomas 1978,http://wals.info/valuesets/10B-aka,http://wals.info/languoid/lect/wals_code_aka,http://wals.info/feature/10B,http://wals.info/refdb/record/Cloarec-Heiss-and-Thomas-1978
Avatime,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,Schuh 1995,http://wals.info/valuesets/10B-avt,http://wals.info/languoid/lect/wals_code_avt,http://wals.info/feature/10B,http://wals.info/refdb/record/Schuh-1995
Bafia,no nasal vs. oral vowel contrast,Guarisma 1967,http://wals.info/valuesets/10B-bfi,http://wals.info/languoid/lect/wals_code_bfi,http://wals.info/feature/10B,http://wals.info/refdb/record/Guarisma-1967
Balanta,no nasal vs. oral vowel contrast,Wilson 1961b,http://wals.info/valuesets/10B-blz,http://wals.info/languoid/lect/wals_code_blz,http://wals.info/feature/10B,http://wals.info/refdb/record/Wilson-1961b
Bana,no nasal vs. oral vowel contrast,Hofmann 1990,http://wals.info/valuesets/10B-ban,http://wals.info/languoid/lect/wals_code_ban,http://wals.info/feature/10B,http://wals.info/refdb/record/Hofmann-1990
Basari,no nasal vs. oral vowel contrast,Ferry 1968,http://wals.info/valuesets/10B-bsr,http://wals.info/languoid/lect/wals_code_bsr,http://wals.info/feature/10B,http://wals.info/refdb/record/Ferry-1968
Baule,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,Ahoua 1996;Gross 1967,http://wals.info/valuesets/10B-ble,http://wals.info/languoid/lect/wals_code_ble,http://wals.info/feature/10B,http://wals.info/refdb/record/Ahoua-1996;http://wals.info/refdb/record/Gross-1967
Biafada,no nasal vs. oral vowel contrast,Wilson 1993,http://wals.info/valuesets/10B-bfd,http://wals.info/languoid/lect/wals_code_bfd,http://wals.info/feature/10B,http://wals.info/refdb/record/Wilson-1993
Buli (in Ghana),four-way nasal vs. oral vowel contrast (/ṽ/ vs. /ṽː/ vs. /V/ vs. /Vː/) without nasal spreading,Kröger 1992,http://wals.info/valuesets/10B-buy,http://wals.info/languoid/lect/wals_code_buy,http://wals.info/feature/10B,http://wals.info/refdb/record/Kroger-1992
Dagaare,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) with nasal spreading,Nakuma 1998;Bodomo 1997,http://wals.info/valuesets/10B-dga,http://wals.info/languoid/lect/wals_code_dga,http://wals.info/feature/10B,http://wals.info/refdb/record/Nakuma-1998;http://wals.info/refdb/record/Bodomo-1997
Dagbani,no nasal vs. oral vowel contrast,Wilson and Bendor-Samuel 1969,http://wals.info/valuesets/10B-dgb,http://wals.info/languoid/lect/wals_code_dgb,http://wals.info/feature/10B,http://wals.info/refdb/record/Wilson-and-Bendor-Samuel-1969
Day,two-way nasal vs. oral vowel contrast (/ṽ/ vs. /V/) without nasal spreading,Nougayrol 1977,http://wals.info/valuesets/10B-day,http://wals.info/languoid/lect/wals_code_day,http://wals.info/feature/10B,http://wals.info/refdb/record/Nougayrol-1977
Doyayo,four-way nasal vs. oral vowel contrast (/ṽ/ vs. /ṽː/ vs. /V/ v /Vː/) with nasal spreading,Wiering and Wiering 1994,http://wals.info/valuesets/10B-doy,http://wals.info/languoid/lect/wals_code_doy,http://wals.info/feature/10B,http://wals.info/refdb/record/Wiering-and-Wiering-1994
Ebira,no nasal vs. oral vowel contrast,Adive 1989,http://wals.info/valuesets/10B-ebi,http://wals.info/languoid/lect/wals_code_ebi,http://wals.info/feature/10B,http://wals.info/refdb/record/Adive-1989
