LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Abkhaz,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting Hewitt 1979:173]",http://wals.info/valuesets/65A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting Hewitt 1979:173]"
Acoma,No grammatical marking,Miller 1965,http://wals.info/valuesets/65A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/65A,http://wals.info/refdb/record/Miller-1965
Afrikaans,No grammatical marking,Dahl 1985[166],http://wals.info/valuesets/65A-afr,http://wals.info/languoid/lect/wals_code_afr,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[166]
Ainu,No grammatical marking,Refsing 1986,http://wals.info/valuesets/65A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/65A,http://wals.info/refdb/record/Refsing-1986
Akan,Grammatical marking,Dahl 1985[179],http://wals.info/valuesets/65A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[179]
Alamblak,Grammatical marking,Bruce 1984[133],http://wals.info/valuesets/65A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/65A,http://wals.info/refdb/record/Bruce-1984[133]
Alawa,Grammatical marking,Dahl 1985[159],http://wals.info/valuesets/65A-alw,http://wals.info/languoid/lect/wals_code_alw,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[159]
Alyawarra,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting Yallop 1977:49-52]",http://wals.info/valuesets/65A-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting Yallop 1977:49-52]"
Amele,No grammatical marking,Roberts 1987,http://wals.info/valuesets/65A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/65A,http://wals.info/refdb/record/Roberts-1987
Amharic,No grammatical marking,Dahl 1985[156],http://wals.info/valuesets/65A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[156]
Apurinã,No grammatical marking,Facundes 2000,http://wals.info/valuesets/65A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/65A,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),Grammatical marking,Eisele 1999,http://wals.info/valuesets/65A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/65A,http://wals.info/refdb/record/Eisele-1999
Arabic (Tunisian),Grammatical marking,Dahl 1985[155],http://wals.info/valuesets/65A-atu,http://wals.info/languoid/lect/wals_code_atu,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[155]
Araona,No grammatical marking,Pitman 1980,http://wals.info/valuesets/65A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/65A,http://wals.info/refdb/record/Pitman-1980
Arapesh (Mountain),No grammatical marking,Conrad and Wogiga 1991,http://wals.info/valuesets/65A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/65A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Armenian (Eastern),Grammatical marking,,http://wals.info/valuesets/65A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/65A,
Asmat,No grammatical marking,Voorhoeve 1965;Drabbe 1963,http://wals.info/valuesets/65A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/65A,http://wals.info/refdb/record/Voorhoeve-1965;http://wals.info/refdb/record/Drabbe-1963
Atchin,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-atc,http://wals.info/languoid/lect/wals_code_atc,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Avokaya,Grammatical marking,,http://wals.info/valuesets/65A-avo,http://wals.info/languoid/lect/wals_code_avo,http://wals.info/feature/65A,
Awa Pit,Grammatical marking,Curnow 1997[224],http://wals.info/valuesets/65A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/65A,http://wals.info/refdb/record/Curnow-1997[224]
Awngi,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-awn,http://wals.info/languoid/lect/wals_code_awn,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Azerbaijani,Grammatical marking,Dahl 1985[159-160],http://wals.info/valuesets/65A-aze,http://wals.info/languoid/lect/wals_code_aze,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[159-160]
Bagirmi,Grammatical marking,Stevenson 1969[83],http://wals.info/valuesets/65A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/65A,http://wals.info/refdb/record/Stevenson-1969[83]
Baining,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting Rascher 1904:62ff.]",http://wals.info/valuesets/65A-bng,http://wals.info/languoid/lect/wals_code_bng,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting Rascher 1904:62ff.]"
Baluchi,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-blc,http://wals.info/languoid/lect/wals_code_blc,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Bandjalang,Grammatical marking,Dahl 1985[159],http://wals.info/valuesets/65A-bnj,http://wals.info/languoid/lect/wals_code_bnj,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[159]
Barasano,No grammatical marking,"Jones and Jones 1991[86, 126]",http://wals.info/valuesets/65A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/65A,"http://wals.info/refdb/record/Jones-and-Jones-1991[86, 126]"
Bari,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-bar,http://wals.info/languoid/lect/wals_code_bar,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Basque,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting N'Diaye 1970:204]",http://wals.info/valuesets/65A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting N'Diaye 1970:204]"
Beja,Grammatical marking,Dahl 1985[154-155],http://wals.info/valuesets/65A-bej,http://wals.info/languoid/lect/wals_code_bej,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[154-155]
Bengali,No grammatical marking,Dahl 1985[167],http://wals.info/valuesets/65A-ben,http://wals.info/languoid/lect/wals_code_ben,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[167]
Berber (Middle Atlas),Grammatical marking,Penchoen 1973b,http://wals.info/valuesets/65A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/65A,http://wals.info/refdb/record/Penchoen-1973b
Bongu,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-bon,http://wals.info/languoid/lect/wals_code_bon,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Brahui,Grammatical marking,Andronov 1980[78],http://wals.info/valuesets/65A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/65A,http://wals.info/refdb/record/Andronov-1980[78]
Bulgarian,Grammatical marking,Dahl 1985[172],http://wals.info/valuesets/65A-bul,http://wals.info/languoid/lect/wals_code_bul,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[172]
Buli (in Indonesia),No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-bui,http://wals.info/languoid/lect/wals_code_bui,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Buriat,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting Poppe 1960:65]",http://wals.info/valuesets/65A-but,http://wals.info/languoid/lect/wals_code_but,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting Poppe 1960:65]"
Burmese,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Burushaski,Grammatical marking,"Berger 1998[142, 160-161]",http://wals.info/valuesets/65A-bur,http://wals.info/languoid/lect/wals_code_bur,http://wals.info/feature/65A,"http://wals.info/refdb/record/Berger-1998[142, 160-161]"
Canela-Krahô,No grammatical marking,Popjes and Popjes 1986,http://wals.info/valuesets/65A-ckr,http://wals.info/languoid/lect/wals_code_ckr,http://wals.info/feature/65A,http://wals.info/refdb/record/Popjes-and-Popjes-1986
Cantonese,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting Kwok 1971:105-8]",http://wals.info/valuesets/65A-cnt,http://wals.info/languoid/lect/wals_code_cnt,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting Kwok 1971:105-8]"
Cebuano,Grammatical marking,Dahl 1985[160],http://wals.info/valuesets/65A-ceb,http://wals.info/languoid/lect/wals_code_ceb,http://wals.info/feature/65A,http://wals.info/refdb/record/Dahl-1985[160]
Chácobo,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting Prost 1967:118, 339]",http://wals.info/valuesets/65A-cbo,http://wals.info/languoid/lect/wals_code_cbo,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting Prost 1967:118, 339]"
Chamorro,Grammatical marking,Topping 1973[259],http://wals.info/valuesets/65A-cha,http://wals.info/languoid/lect/wals_code_cha,http://wals.info/feature/65A,http://wals.info/refdb/record/Topping-1973[259]
Chepang,Grammatical marking,"Bybee et al. 1994[84, 332-333, quoting Caughley 1982:49, 104-11]",http://wals.info/valuesets/65A-cpn,http://wals.info/languoid/lect/wals_code_cpn,http://wals.info/feature/65A,"http://wals.info/refdb/record/Bybee-et-al-1994[84, 332-333, quoting Caughley 1982:49, 104-11]"
Cheyenne,No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-cyn,http://wals.info/languoid/lect/wals_code_cyn,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Chinantec (Palantla),No grammatical marking,Bybee et al. 1994,http://wals.info/valuesets/65A-cpl,http://wals.info/languoid/lect/wals_code_cpl,http://wals.info/feature/65A,http://wals.info/refdb/record/Bybee-et-al-1994
Chukchi,Grammatical marking,Dunn 1999[185],http://wals.info/valuesets/65A-chk,http://wals.info/languoid/lect/wals_code_chk,http://wals.info/feature/65A,http://wals.info/refdb/record/Dunn-1999[185]
