LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,A precedes P,"Najlis 1966[28-42, 86]",http://wals.info/valuesets/104A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/104A,"http://wals.info/refdb/record/Najlis-1966[28-42, 86]"
Abkhaz,P precedes A,Hewitt 1979[103],http://wals.info/valuesets/104A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/104A,http://wals.info/refdb/record/Hewitt-1979[103]
Abun,A and P do not or do not both occur on the verb,Berry and Berry 1999[48],http://wals.info/valuesets/104A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/104A,http://wals.info/refdb/record/Berry-and-Berry-1999[48]
Acehnese,A precedes P,Durie 1985[202-3],http://wals.info/valuesets/104A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/104A,http://wals.info/refdb/record/Durie-1985[202-3]
Achumawi,A and P are fused,de Angulo and Freeland 1931[91],http://wals.info/valuesets/104A-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/104A,http://wals.info/refdb/record/de-Angulo-and-Freeland-1931[91]
Acoma,A and P are fused,Miller 1965[100],http://wals.info/valuesets/104A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/104A,http://wals.info/refdb/record/Miller-1965[100]
Adzera,A and P do not or do not both occur on the verb,Holzknecht 1986[95],http://wals.info/valuesets/104A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/104A,http://wals.info/refdb/record/Holzknecht-1986[95]
Ainu,A precedes P,Shibatani 1990[29],http://wals.info/valuesets/104A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/104A,http://wals.info/refdb/record/Shibatani-1990[29]
Alamblak,A precedes P,Bruce 1984[149],http://wals.info/valuesets/104A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/104A,http://wals.info/refdb/record/Bruce-1984[149]
Albanian,P precedes A,"Camaj 1984[180, 188, 94-95]",http://wals.info/valuesets/104A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/104A,"http://wals.info/refdb/record/Camaj-1984[180, 188, 94-95]"
Amele,P precedes A,Roberts 1987[279],http://wals.info/valuesets/104A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/104A,http://wals.info/refdb/record/Roberts-1987[279]
Amharic,A precedes P,"Hudson 1997[470-3, 461-2]",http://wals.info/valuesets/104A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/104A,"http://wals.info/refdb/record/Hudson-1997[470-3, 461-2]"
Anejom,A and P do not or do not both occur on the verb,"Lynch 1982a[110, 116]",http://wals.info/valuesets/104A-anj,http://wals.info/languoid/lect/wals_code_anj,http://wals.info/feature/104A,"http://wals.info/refdb/record/Lynch-1982a[110, 116]"
Anêm,A precedes P,Thurston 1982[41-2],http://wals.info/valuesets/104A-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/104A,http://wals.info/refdb/record/Thurston-1982[41-2]
//Ani,A and P do not or do not both occur on the verb,Heine 1999a[27],http://wals.info/valuesets/104A-ani,http://wals.info/languoid/lect/wals_code_ani,http://wals.info/feature/104A,http://wals.info/refdb/record/Heine-1999a[27]
Apurinã,A precedes P,Facundes 2000[352],http://wals.info/valuesets/104A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/104A,http://wals.info/refdb/record/Facundes-2000[352]
Arabana,A and P do not or do not both occur on the verb,"Hercus 1994[130, 264]",http://wals.info/valuesets/104A-abn,http://wals.info/languoid/lect/wals_code_abn,http://wals.info/feature/104A,"http://wals.info/refdb/record/Hercus-1994[130, 264]"
Arabic (Egyptian),A precedes P,Gary and Gamal-Eldin 1982[100-01],http://wals.info/valuesets/104A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/104A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[100-01]
Araona,A and P do not or do not both occur on the verb,Pitman 1980[43-44],http://wals.info/valuesets/104A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/104A,http://wals.info/refdb/record/Pitman-1980[43-44]
Arapesh (Mountain),A precedes P,Conrad and Wogiga 1991[25],http://wals.info/valuesets/104A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/104A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991[25]
Arawak,A precedes P,Pet 1987[24],http://wals.info/valuesets/104A-ara,http://wals.info/languoid/lect/wals_code_ara,http://wals.info/feature/104A,http://wals.info/refdb/record/Pet-1987[24]
Armenian (Eastern),A and P do not or do not both occur on the verb,"Kozintseva 1999[21, 24, 36]",http://wals.info/valuesets/104A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/104A,"http://wals.info/refdb/record/Kozintseva-1999[21, 24, 36]"
