LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Subject is expressed overtly,Hewitt 1979[33],http://wals.info/valuesets/124A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/124A,http://wals.info/refdb/record/Hewitt-1979[33]
Abun,Subject is expressed overtly,"Berry and Berry 1999[167, 176]",http://wals.info/valuesets/124A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/124A,"http://wals.info/refdb/record/Berry-and-Berry-1999[167, 176]"
Acehnese,Subject is left implicit,Durie et al. 1994[177-8],http://wals.info/valuesets/124A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/124A,http://wals.info/refdb/record/Durie-et-al-1994[177-8]
Agarabi,Desiderative verbal affix,Goddard 1980[50],http://wals.info/valuesets/124A-aga,http://wals.info/languoid/lect/wals_code_aga,http://wals.info/feature/124A,http://wals.info/refdb/record/Goddard-1980[50]
Ainu,Subject is left implicit,"Shibatani 1990[77, 79]",http://wals.info/valuesets/124A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/124A,"http://wals.info/refdb/record/Shibatani-1990[77, 79]"
Akha,Subject is left implicit,Hansson 2003[246-7],http://wals.info/valuesets/124A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/124A,http://wals.info/refdb/record/Hansson-2003[246-7]
Ala'ala,Subject is expressed overtly,Ross 2002d,http://wals.info/valuesets/124A-all,http://wals.info/languoid/lect/wals_code_all,http://wals.info/feature/124A,http://wals.info/refdb/record/Ross-2002d
Albanian,Subject is expressed overtly,Buchholz and Fiedler 1987,http://wals.info/valuesets/124A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/124A,http://wals.info/refdb/record/Buchholz-and-Fiedler-1987
Aleut,Desiderative verbal affix,,http://wals.info/valuesets/124A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/124A,
Alyawarra,Subject is left implicit,"Yallop 1977[53, 133]",http://wals.info/valuesets/124A-aly,http://wals.info/languoid/lect/wals_code_aly,http://wals.info/feature/124A,"http://wals.info/refdb/record/Yallop-1977[53, 133]"
Ambae (Lolovoli Northeast),Both construction types exist,Hyslop 2001[401-3],http://wals.info/valuesets/124A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/124A,http://wals.info/refdb/record/Hyslop-2001[401-3]
Amele,Subject is expressed overtly,Roberts 1987[317],http://wals.info/valuesets/124A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/124A,http://wals.info/refdb/record/Roberts-1987[317]
Anong,Subject is left implicit,,http://wals.info/valuesets/124A-ano,http://wals.info/languoid/lect/wals_code_ano,http://wals.info/feature/124A,
Apache (Jicarilla),Subject is expressed overtly,Jung 2002[178],http://wals.info/valuesets/124A-apj,http://wals.info/languoid/lect/wals_code_apj,http://wals.info/feature/124A,http://wals.info/refdb/record/Jung-2002[178]
Apurinã,Desiderative verbal affix,Facundes 2000[321],http://wals.info/valuesets/124A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/124A,http://wals.info/refdb/record/Facundes-2000[321]
Arabic (Egyptian),Subject is expressed overtly,"Mitchell 1962[87, 103, 144]",http://wals.info/valuesets/124A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/124A,"http://wals.info/refdb/record/Mitchell-1962[87, 103, 144]"
Araona,Desiderative verbal affix,"Pitman 1980[38, 44]",http://wals.info/valuesets/124A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/124A,"http://wals.info/refdb/record/Pitman-1980[38, 44]"
Arawak,Desiderative verbal affix,"Pet 1987[61, 64]",http://wals.info/valuesets/124A-ara,http://wals.info/languoid/lect/wals_code_ara,http://wals.info/feature/124A,"http://wals.info/refdb/record/Pet-1987[61, 64]"
Arrernte (Mparntwe),Subject is left implicit,Wilkins 1989[451-2],http://wals.info/valuesets/124A-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/124A,http://wals.info/refdb/record/Wilkins-1989[451-2]
Assamese,Subject is left implicit,Goswami and Tamuli 2003[438],http://wals.info/valuesets/124A-ass,http://wals.info/languoid/lect/wals_code_ass,http://wals.info/feature/124A,http://wals.info/refdb/record/Goswami-and-Tamuli-2003[438]
Awa Pit,Desiderative verbal affix,Curnow 1997[166],http://wals.info/valuesets/124A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/124A,http://wals.info/refdb/record/Curnow-1997[166]
Babungo,Subject is left implicit,"Schaub 1985[88, 197]",http://wals.info/valuesets/124A-bab,http://wals.info/languoid/lect/wals_code_bab,http://wals.info/feature/124A,"http://wals.info/refdb/record/Schaub-1985[88, 197]"
Bagirmi,Subject is expressed overtly,"Stevenson 1969[53, 79, 142]",http://wals.info/valuesets/124A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/124A,"http://wals.info/refdb/record/Stevenson-1969[53, 79, 142]"
Baka (in Cameroon),Subject is left implicit,Kilian-Hatz 1995[228],http://wals.info/valuesets/124A-bak,http://wals.info/languoid/lect/wals_code_bak,http://wals.info/feature/124A,http://wals.info/refdb/record/Kilian-Hatz-1995[228]
Bali-Vitu,Subject is left implicit,Ross 2002c[379],http://wals.info/valuesets/124A-bvi,http://wals.info/languoid/lect/wals_code_bvi,http://wals.info/feature/124A,http://wals.info/refdb/record/Ross-2002c[379]
Baré,Subject is expressed overtly,Aikhenvald 1996[41-2],http://wals.info/valuesets/124A-bae,http://wals.info/languoid/lect/wals_code_bae,http://wals.info/feature/124A,http://wals.info/refdb/record/Aikhenvald-1996[41-2]
Bawm,Subject is left implicit,"Reichle 1981[80, 94]",http://wals.info/valuesets/124A-baw,http://wals.info/languoid/lect/wals_code_baw,http://wals.info/feature/124A,"http://wals.info/refdb/record/Reichle-1981[80, 94]"
Bengali,Subject is left implicit,Dasgupta 2003,http://wals.info/valuesets/124A-ben,http://wals.info/languoid/lect/wals_code_ben,http://wals.info/feature/124A,http://wals.info/refdb/record/Dasgupta-2003
Berber (Middle Atlas),Subject is expressed overtly,Penchoen 1973b[72],http://wals.info/valuesets/124A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/124A,http://wals.info/refdb/record/Penchoen-1973b[72]
Bininj Gun-Wok,Subject is expressed overtly,Evans 2003[640-1],http://wals.info/valuesets/124A-bbw,http://wals.info/languoid/lect/wals_code_bbw,http://wals.info/feature/124A,http://wals.info/refdb/record/Evans-2003[640-1]
Bisu,Subject is left implicit,"Shixuan 2001[79, 138]",http://wals.info/valuesets/124A-biu,http://wals.info/languoid/lect/wals_code_biu,http://wals.info/feature/124A,"http://wals.info/refdb/record/Shixuan-2001[79, 138]"
Blackfoot,Subject is expressed overtly,"Frantz 1991[112, 143]",http://wals.info/valuesets/124A-bla,http://wals.info/languoid/lect/wals_code_bla,http://wals.info/feature/124A,"http://wals.info/refdb/record/Frantz-1991[112, 143]"
Bozo (Tigemaxo),Subject is left implicit,Blecke 1996[171-2],http://wals.info/valuesets/124A-boz,http://wals.info/languoid/lect/wals_code_boz,http://wals.info/feature/124A,http://wals.info/refdb/record/Blecke-1996[171-2]
Buduma,Subject is expressed overtly,Awagana 2001[190],http://wals.info/valuesets/124A-bud,http://wals.info/languoid/lect/wals_code_bud,http://wals.info/feature/124A,http://wals.info/refdb/record/Awagana-2001[190]
Bulgarian,Subject is expressed overtly,,http://wals.info/valuesets/124A-bul,http://wals.info/languoid/lect/wals_code_bul,http://wals.info/feature/124A,
