LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,No m in first person singular,Hewitt 1979,http://wals.info/valuesets/136B-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/136B,http://wals.info/refdb/record/Hewitt-1979
Acehnese,No m in first person singular,Durie 1985,http://wals.info/valuesets/136B-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/136B,http://wals.info/refdb/record/Durie-1985
Acoma,No m in first person singular,Miller 1965,http://wals.info/valuesets/136B-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/136B,http://wals.info/refdb/record/Miller-1965
Ainu,No m in first person singular,Shibatani 1990,http://wals.info/valuesets/136B-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/136B,http://wals.info/refdb/record/Shibatani-1990
Alamblak,No m in first person singular,Bruce 1984,http://wals.info/valuesets/136B-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/136B,http://wals.info/refdb/record/Bruce-1984
Amele,No m in first person singular,Roberts 1987,http://wals.info/valuesets/136B-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/136B,http://wals.info/refdb/record/Roberts-1987
Amharic,No m in first person singular,Hartmann 1980,http://wals.info/valuesets/136B-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/136B,http://wals.info/refdb/record/Hartmann-1980
Anêm,No m in first person singular,Thurston 1982,http://wals.info/valuesets/136B-ane,http://wals.info/languoid/lect/wals_code_ane,http://wals.info/feature/136B,http://wals.info/refdb/record/Thurston-1982
Apurinã,No m in first person singular,Facundes 2000,http://wals.info/valuesets/136B-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/136B,http://wals.info/refdb/record/Facundes-2000
Arabic (Egyptian),No m in first person singular,Mitchell 1956,http://wals.info/valuesets/136B-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/136B,http://wals.info/refdb/record/Mitchell-1956
Arapesh (Mountain),No m in first person singular,Conrad and Wogiga 1991,http://wals.info/valuesets/136B-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/136B,http://wals.info/refdb/record/Conrad-and-Wogiga-1991
Arrernte (Mparntwe),No m in first person singular,Wilkins 1989,http://wals.info/valuesets/136B-amp,http://wals.info/languoid/lect/wals_code_amp,http://wals.info/feature/136B,http://wals.info/refdb/record/Wilkins-1989
Asmat,No m in first person singular,Voorhoeve 1965,http://wals.info/valuesets/136B-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/136B,http://wals.info/refdb/record/Voorhoeve-1965
Atakapa,No m in first person singular,Swanton 1929,http://wals.info/valuesets/136B-atk,http://wals.info/languoid/lect/wals_code_atk,http://wals.info/feature/136B,http://wals.info/refdb/record/Swanton-1929
Awa Pit,No m in first person singular,Curnow 1997[85],http://wals.info/valuesets/136B-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/136B,http://wals.info/refdb/record/Curnow-1997[85]
