LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,[V-Neg],Hayward 1990a[ 471-476],http://wals.info/valuesets/143F-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/143F,http://wals.info/refdb/record/Hayward-1990a[ 471-476]
Abau,VNeg,Bailey 1975[ passim],http://wals.info/valuesets/143F-aba,http://wals.info/languoid/lect/wals_code_aba,http://wals.info/feature/143F,http://wals.info/refdb/record/Bailey-1975[ passim]
Abipón,None,Najlis 1966[ passim],http://wals.info/valuesets/143F-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/143F,http://wals.info/refdb/record/Najlis-1966[ passim]
Abkhaz,[V-Neg],Hewitt 1979[ 70],http://wals.info/valuesets/143F-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/143F,http://wals.info/refdb/record/Hewitt-1979[ 70]
Abui,VNeg,Kratochvil 2007[ 277],http://wals.info/valuesets/143F-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/143F,http://wals.info/refdb/record/Kratochvil-2007[ 277]
Abun,VNeg,Berry 1995b[ 82],http://wals.info/valuesets/143F-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/143F,http://wals.info/refdb/record/Berry-1995b[ 82]
Acehnese,None,Durie 1985[ passim],http://wals.info/valuesets/143F-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/143F,http://wals.info/refdb/record/Durie-1985[ passim]
Achagua,None,Wilson and Levinsohn 1992[ 131],http://wals.info/valuesets/143F-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/143F,http://wals.info/refdb/record/Wilson-and-Levinsohn-1992[ 131]
Acholi,VNeg,"Crazzolara 1955[ 57, 148]",http://wals.info/valuesets/143F-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/143F,"http://wals.info/refdb/record/Crazzolara-1955[ 57, 148]"
Achuar,[V-Neg],"Fast and Fast 1981[ 23, 68]",http://wals.info/valuesets/143F-acu,http://wals.info/languoid/lect/wals_code_acu,http://wals.info/feature/143F,"http://wals.info/refdb/record/Fast-and-Fast-1981[ 23, 68]"
Achumawi,None,de Angulo and Freeland 1931[ 115],http://wals.info/valuesets/143F-acm,http://wals.info/languoid/lect/wals_code_acm,http://wals.info/feature/143F,http://wals.info/refdb/record/de-Angulo-and-Freeland-1931[ 115]
Acoma,[V-Neg],"Maring 1967[ 58, 62, passim];Miller 1965[ 179, 182]",http://wals.info/valuesets/143F-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/143F,"http://wals.info/refdb/record/Maring-1967[ 58, 62, passim];http://wals.info/refdb/record/Miller-1965[ 179, 182]"
Adang,VNeg,"Haan 2001[ 73-74, 220]",http://wals.info/valuesets/143F-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/143F,"http://wals.info/refdb/record/Haan-2001[ 73-74, 220]"
Adioukrou,[V-Neg],Herault 1978[ 353ff],http://wals.info/valuesets/143F-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/143F,http://wals.info/refdb/record/Herault-1978[ 353ff]
Adzera,VNeg,Holzknecht 1986[ 139],http://wals.info/valuesets/143F-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/143F,http://wals.info/refdb/record/Holzknecht-1986[ 139]
Aghem,VNeg,"Anderson 1979[ 118, 123]",http://wals.info/valuesets/143F-agh,http://wals.info/languoid/lect/wals_code_agh,http://wals.info/feature/143F,"http://wals.info/refdb/record/Anderson-1979[ 118, 123]"
Agta (Central),None,Healey 1960[ 90],http://wals.info/valuesets/143F-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/143F,http://wals.info/refdb/record/Healey-1960[ 90]
Agta (Dupaningan),None,Robinson 2008[ 221],http://wals.info/valuesets/143F-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/143F,http://wals.info/refdb/record/Robinson-2008[ 221]
Ainu,None,Shibatani 1990[ 24];Refsing 1986[ 137];Dettmer 1989[ 913],http://wals.info/valuesets/143F-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/143F,http://wals.info/refdb/record/Shibatani-1990[ 24];http://wals.info/refdb/record/Refsing-1986[ 137];http://wals.info/refdb/record/Dettmer-1989[ 913]
Aja,VNeg,Santandrea 1976[ 61],http://wals.info/valuesets/143F-aja,http://wals.info/languoid/lect/wals_code_aja,http://wals.info/feature/143F,http://wals.info/refdb/record/Santandrea-1976[ 61]
Ajagbe,VNeg,"Tchitchi 1984[ 142, 239-240]",http://wals.info/valuesets/143F-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/143F,"http://wals.info/refdb/record/Tchitchi-1984[ 142, 239-240]"
Akan,None,Welmers 1946[ 40];Christaller 1875[ 60],http://wals.info/valuesets/143F-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/143F,http://wals.info/refdb/record/Welmers-1946[ 40];http://wals.info/refdb/record/Christaller-1875[ 60]
