LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Person-number stem,Najlis 1966[55-58],http://wals.info/valuesets/35A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/35A,http://wals.info/refdb/record/Najlis-1966[55-58]
Abkhaz,Person-number stem,Hewitt 1979[155-157],http://wals.info/valuesets/35A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/35A,http://wals.info/refdb/record/Hewitt-1979[155-157]
Acoma,No independent subject pronouns,Maring 1967[43-44],http://wals.info/valuesets/35A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/35A,http://wals.info/refdb/record/Maring-1967[43-44]
Ainu,Person-number affixes,Shibatani 1990[31],http://wals.info/valuesets/35A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/35A,http://wals.info/refdb/record/Shibatani-1990[31]
Alamblak,Person-number stem + nominal plural affix,Bruce 1984[127],http://wals.info/valuesets/35A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/35A,http://wals.info/refdb/record/Bruce-1984[127]
Aleut,Person-number affixes,"Menovshchikov 1968[389, 394]",http://wals.info/valuesets/35A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/35A,"http://wals.info/refdb/record/Menovshchikov-1968[389, 394]"
Amele,Person-number stem + pronominal plural affix,Roberts 1987[208],http://wals.info/valuesets/35A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/35A,http://wals.info/refdb/record/Roberts-1987[208]
Amharic,Person-number stem,Titov 1991[99-100],http://wals.info/valuesets/35A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/35A,http://wals.info/refdb/record/Titov-1991[99-100]
Apurinã,Person-number affixes,Facundes 2000[348-352],http://wals.info/valuesets/35A-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/35A,http://wals.info/refdb/record/Facundes-2000[348-352]
Arabana,Person-number stem,Hercus 1994[110-114],http://wals.info/valuesets/35A-abn,http://wals.info/languoid/lect/wals_code_abn,http://wals.info/feature/35A,http://wals.info/refdb/record/Hercus-1994[110-114]
Arabic (Egyptian),Person-number stem,Gary and Gamal-Eldin 1982[77-79],http://wals.info/valuesets/35A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/35A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982[77-79]
Araona,Person stem + pronominal plural affix,Pitman 1980[80-83],http://wals.info/valuesets/35A-ana,http://wals.info/languoid/lect/wals_code_ana,http://wals.info/feature/35A,http://wals.info/refdb/record/Pitman-1980[80-83]
Arapesh (Mountain),Person-number stem + pronominal plural affix,Conrad and Wogiga 1991[13],http://wals.info/valuesets/35A-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/35A,http://wals.info/refdb/record/Conrad-and-Wogiga-1991[13]
Armenian (Eastern),Person-number stem + pronominal plural affix,Tumanjan 1966[573-575],http://wals.info/valuesets/35A-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/35A,http://wals.info/refdb/record/Tumanjan-1966[573-575]
Asmat,Person stem + pronominal plural affix,Drabbe 1963[91-93],http://wals.info/valuesets/35A-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/35A,http://wals.info/refdb/record/Drabbe-1963[91-93]
Awa Pit,Person-number stem,Curnow 1997[85-87],http://wals.info/valuesets/35A-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/35A,http://wals.info/refdb/record/Curnow-1997[85-87]
Aymara,Person-number stem + nominal plural affix,Hardman de Bautista 1974[257-258],http://wals.info/valuesets/35A-aym,http://wals.info/languoid/lect/wals_code_aym,http://wals.info/feature/35A,http://wals.info/refdb/record/Hardman-de-Bautista-1974[257-258]
Bagirmi,Person-number stem + nominal plural affix,"Stevenson 1969[28, 32]",http://wals.info/valuesets/35A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/35A,"http://wals.info/refdb/record/Stevenson-1969[28, 32]"
Bambara,Person-number stem,Brauner 1974[30],http://wals.info/valuesets/35A-bam,http://wals.info/languoid/lect/wals_code_bam,http://wals.info/feature/35A,http://wals.info/refdb/record/Brauner-1974[30]
Barasano,Person stem + nominal plural affix,Jones and Jones 1991[31],http://wals.info/valuesets/35A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/35A,http://wals.info/refdb/record/Jones-and-Jones-1991[31]
Basque,Person-number stem,Lafitte 1962[89-90],http://wals.info/valuesets/35A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/35A,http://wals.info/refdb/record/Lafitte-1962[89-90]
Batak (Karo),Person-number stem,Woollams 1996[107-114],http://wals.info/valuesets/35A-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/35A,http://wals.info/refdb/record/Woollams-1996[107-114]
Bawm,Person-number stem + pronominal plural affix,Reichle 1981[149-150],http://wals.info/valuesets/35A-baw,http://wals.info/languoid/lect/wals_code_baw,http://wals.info/feature/35A,http://wals.info/refdb/record/Reichle-1981[149-150]
Beja,Person-number stem,Hudson 1974[124-125],http://wals.info/valuesets/35A-bej,http://wals.info/languoid/lect/wals_code_bej,http://wals.info/feature/35A,http://wals.info/refdb/record/Hudson-1974[124-125]
Berber (Middle Atlas),Person-number stem + pronominal plural affix,Penchoen 1973b[27],http://wals.info/valuesets/35A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/35A,http://wals.info/refdb/record/Penchoen-1973b[27]
Brahui,Person-number stem,Bray 1909[76-77],http://wals.info/valuesets/35A-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/35A,http://wals.info/refdb/record/Bray-1909[76-77]
