LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,no antipassive,Hewitt 1979,http://wals.info/valuesets/108B-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/108B,http://wals.info/refdb/record/Hewitt-1979
Ainu,no antipassive,Shibatani 1990,http://wals.info/valuesets/108B-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/108B,http://wals.info/refdb/record/Shibatani-1990
Alamblak,no antipassive,Bruce 1984,http://wals.info/valuesets/108B-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/108B,http://wals.info/refdb/record/Bruce-1984
Amele,no antipassive,Roberts 1987,http://wals.info/valuesets/108B-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/108B,http://wals.info/refdb/record/Roberts-1987
Apurinã,no antipassive,Pickering 1977,http://wals.info/valuesets/108B-apu,http://wals.info/languoid/lect/wals_code_apu,http://wals.info/feature/108B,http://wals.info/refdb/record/Pickering-1977
Arabic (Egyptian),no antipassive,Mitchell 1956,http://wals.info/valuesets/108B-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/108B,http://wals.info/refdb/record/Mitchell-1956
Arapesh (Mountain),no antipassive,Fortune 1942,http://wals.info/valuesets/108B-arp,http://wals.info/languoid/lect/wals_code_arp,http://wals.info/feature/108B,http://wals.info/refdb/record/Fortune-1942
Archi,productive,Kibrik 1975,http://wals.info/valuesets/108B-arc,http://wals.info/languoid/lect/wals_code_arc,http://wals.info/feature/108B,http://wals.info/refdb/record/Kibrik-1975
Armenian (Eastern),no antipassive,,http://wals.info/valuesets/108B-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/108B,
Asmat,no antipassive,Voorhoeve 1980,http://wals.info/valuesets/108B-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/108B,http://wals.info/refdb/record/Voorhoeve-1980
Awa Pit,no antipassive,Curnow 1997,http://wals.info/valuesets/108B-awp,http://wals.info/languoid/lect/wals_code_awp,http://wals.info/feature/108B,http://wals.info/refdb/record/Curnow-1997
Bagirmi,no antipassive,Stevenson 1969,http://wals.info/valuesets/108B-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/108B,http://wals.info/refdb/record/Stevenson-1969
Barasano,no antipassive,Jones and Jones 1991,http://wals.info/valuesets/108B-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/108B,http://wals.info/refdb/record/Jones-and-Jones-1991
Basque,partially productive,Mejias-Bikandi 1999,http://wals.info/valuesets/108B-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/108B,http://wals.info/refdb/record/Mejias-Bikandi-1999
Batak (Karo),no antipassive,,http://wals.info/valuesets/108B-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/108B,
Beja,no antipassive,Hudson 1974,http://wals.info/valuesets/108B-bej,http://wals.info/languoid/lect/wals_code_bej,http://wals.info/feature/108B,http://wals.info/refdb/record/Hudson-1974
Berber (Middle Atlas),no antipassive,Penchoen 1973b,http://wals.info/valuesets/108B-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/108B,http://wals.info/refdb/record/Penchoen-1973b
Bezhta,partially productive,van den Berg 2000;Kibrik 1981,http://wals.info/valuesets/108B-bez,http://wals.info/languoid/lect/wals_code_bez,http://wals.info/feature/108B,http://wals.info/refdb/record/van-den-Berg-2000;http://wals.info/refdb/record/Kibrik-1981
Brahui,no antipassive,Andronov 1980,http://wals.info/valuesets/108B-brh,http://wals.info/languoid/lect/wals_code_brh,http://wals.info/feature/108B,http://wals.info/refdb/record/Andronov-1980
Burmese,no antipassive,Okell 1969;Soe 1999;Maun Maun Ngun et al. 1963,http://wals.info/valuesets/108B-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/108B,http://wals.info/refdb/record/Okell-1969;http://wals.info/refdb/record/Soe-1999;http://wals.info/refdb/record/Maun-Maun-Ngun-et-al-1963
