LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abipón,Initial interrogative phrase,Najlis 1966[87],http://wals.info/valuesets/93A-abi,http://wals.info/languoid/lect/wals_code_abi,http://wals.info/feature/93A,http://wals.info/refdb/record/Najlis-1966[87]
Abkhaz,Not initial interrogative phrase,Hewitt 1979[21],http://wals.info/valuesets/93A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/93A,http://wals.info/refdb/record/Hewitt-1979[21]
Abui,Not initial interrogative phrase,Kratochvil 2007[ 128],http://wals.info/valuesets/93A-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/93A,http://wals.info/refdb/record/Kratochvil-2007[ 128]
Abun,Not initial interrogative phrase,Berry 1995b[153ff],http://wals.info/valuesets/93A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/93A,http://wals.info/refdb/record/Berry-1995b[153ff]
Acehnese,Mixed,Durie 1985[262-264],http://wals.info/valuesets/93A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/93A,http://wals.info/refdb/record/Durie-1985[262-264]
Achagua,Initial interrogative phrase,Wilson and Levinsohn 1992[9],http://wals.info/valuesets/93A-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/93A,http://wals.info/refdb/record/Wilson-and-Levinsohn-1992[9]
Achang,Not initial interrogative phrase,Dai and Cui 1985[passim],http://wals.info/valuesets/93A-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/93A,http://wals.info/refdb/record/Dai-and-Cui-1985[passim]
Acholi,Not initial interrogative phrase,Crazzolara 1955[96-97],http://wals.info/valuesets/93A-acl,http://wals.info/languoid/lect/wals_code_acl,http://wals.info/feature/93A,http://wals.info/refdb/record/Crazzolara-1955[96-97]
Adang,Not initial interrogative phrase,Haan 2001[passim],http://wals.info/valuesets/93A-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/93A,http://wals.info/refdb/record/Haan-2001[passim]
Adioukrou,Not initial interrogative phrase,Herault 1978[248],http://wals.info/valuesets/93A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/93A,http://wals.info/refdb/record/Herault-1978[248]
Adzera,Not initial interrogative phrase,Holzknecht 1986[ 142-145],http://wals.info/valuesets/93A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/93A,http://wals.info/refdb/record/Holzknecht-1986[ 142-145]
Aekyom,Not initial interrogative phrase,Horowitz 2008[ own work],http://wals.info/valuesets/93A-awi,http://wals.info/languoid/lect/wals_code_awi,http://wals.info/feature/93A,http://wals.info/refdb/record/Horowitz-2008[ own work]
Agta (Central),Initial interrogative phrase,Healey 1960[18],http://wals.info/valuesets/93A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/93A,http://wals.info/refdb/record/Healey-1960[18]
Agta (Dupaningan),Initial interrogative phrase,Robinson 2008[ 224],http://wals.info/valuesets/93A-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/93A,http://wals.info/refdb/record/Robinson-2008[ 224]
Ainu,Not initial interrogative phrase,Shibatani 1990[82-83],http://wals.info/valuesets/93A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/93A,http://wals.info/refdb/record/Shibatani-1990[82-83]
Akan,Not initial interrogative phrase,"Christaller 1875[148, passim];Welmers 1946[58]",http://wals.info/valuesets/93A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/93A,"http://wals.info/refdb/record/Christaller-1875[148, passim];http://wals.info/refdb/record/Welmers-1946[58]"
Akha,Not initial interrogative phrase,"Dellinger 1969[passim 166, 167, 169]",http://wals.info/valuesets/93A-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/93A,"http://wals.info/refdb/record/Dellinger-1969[passim 166, 167, 169]"
Ala'ala,Not initial interrogative phrase,Ross 2002d[359],http://wals.info/valuesets/93A-all,http://wals.info/languoid/lect/wals_code_all,http://wals.info/feature/93A,http://wals.info/refdb/record/Ross-2002d[359]
Alamblak,Not initial interrogative phrase,Bruce 1984[189],http://wals.info/valuesets/93A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/93A,http://wals.info/refdb/record/Bruce-1984[189]
Amanab,Not initial interrogative phrase,Minch 1992[141],http://wals.info/valuesets/93A-amn,http://wals.info/languoid/lect/wals_code_amn,http://wals.info/feature/93A,http://wals.info/refdb/record/Minch-1992[141]
Ambae (Lolovoli Northeast),Not initial interrogative phrase,Hyslop 2001[ passim],http://wals.info/valuesets/93A-aml,http://wals.info/languoid/lect/wals_code_aml,http://wals.info/feature/93A,http://wals.info/refdb/record/Hyslop-2001[ passim]
Ambai,Not initial interrogative phrase,Silzer 1983[227],http://wals.info/valuesets/93A-amq,http://wals.info/languoid/lect/wals_code_amq,http://wals.info/feature/93A,http://wals.info/refdb/record/Silzer-1983[227]
Ambulas,Not initial interrogative phrase,Wilson 1980[171-172],http://wals.info/valuesets/93A-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/93A,http://wals.info/refdb/record/Wilson-1980[171-172]
Amele,Not initial interrogative phrase,Roberts 1987[34],http://wals.info/valuesets/93A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/93A,http://wals.info/refdb/record/Roberts-1987[34]
Amharic,Not initial interrogative phrase,Leslau 1995[ 761],http://wals.info/valuesets/93A-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/93A,http://wals.info/refdb/record/Leslau-1995[ 761]
Anejom,Not initial interrogative phrase,Lynch 2000[134],http://wals.info/valuesets/93A-anj,http://wals.info/languoid/lect/wals_code_anj,http://wals.info/feature/93A,http://wals.info/refdb/record/Lynch-2000[134]
Angas,Not initial interrogative phrase,"Burquest 1973[152-155, 175]",http://wals.info/valuesets/93A-anc,http://wals.info/languoid/lect/wals_code_anc,http://wals.info/feature/93A,"http://wals.info/refdb/record/Burquest-1973[152-155, 175]"
