LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abau,Immed postverbal,Bailey 1975[ passim],http://wals.info/valuesets/144B-aba,http://wals.info/languoid/lect/wals_code_aba,http://wals.info/feature/144B,http://wals.info/refdb/record/Bailey-1975[ passim]
Abui,Immed postverbal,Kratochvil 2007[ 277],http://wals.info/valuesets/144B-abv,http://wals.info/languoid/lect/wals_code_abv,http://wals.info/feature/144B,http://wals.info/refdb/record/Kratochvil-2007[ 277]
Achagua,Immed preverbal,Wilson and Levinsohn 1992[ 131],http://wals.info/valuesets/144B-acg,http://wals.info/languoid/lect/wals_code_acg,http://wals.info/feature/144B,http://wals.info/refdb/record/Wilson-and-Levinsohn-1992[ 131]
Adang,Immed postverbal,"Haan 2001[ 73-74, 220]",http://wals.info/valuesets/144B-adg,http://wals.info/languoid/lect/wals_code_adg,http://wals.info/feature/144B,"http://wals.info/refdb/record/Haan-2001[ 73-74, 220]"
Adzera,"End, not immed postverbal",Holzknecht 1986[ 139],http://wals.info/valuesets/144B-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/144B,http://wals.info/refdb/record/Holzknecht-1986[ 139]
Agta (Central),Immed preverbal,Healey 1960[ 90],http://wals.info/valuesets/144B-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/144B,http://wals.info/refdb/record/Healey-1960[ 90]
Agta (Dupaningan),Immed preverbal,Robinson 2008[ 221],http://wals.info/valuesets/144B-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/144B,http://wals.info/refdb/record/Robinson-2008[ 221]
Ainu,Immed preverbal,Shibatani 1990[ 24];Refsing 1986[ 137];Dettmer 1989[ 913],http://wals.info/valuesets/144B-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/144B,http://wals.info/refdb/record/Shibatani-1990[ 24];http://wals.info/refdb/record/Refsing-1986[ 137];http://wals.info/refdb/record/Dettmer-1989[ 913]
Aja,"End, not immed postverbal",Santandrea 1976[ 61],http://wals.info/valuesets/144B-aja,http://wals.info/languoid/lect/wals_code_aja,http://wals.info/feature/144B,http://wals.info/refdb/record/Santandrea-1976[ 61]
Akha,Immed preverbal,Hansson 2003[ 245];Dellinger 1969[ 162-163],http://wals.info/valuesets/144B-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/144B,http://wals.info/refdb/record/Hansson-2003[ 245];http://wals.info/refdb/record/Dellinger-1969[ 162-163]
Alamblak,Immed preverbal,Bruce 1984[ 192-193],http://wals.info/valuesets/144B-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/144B,http://wals.info/refdb/record/Bruce-1984[ 192-193]
Albanian,Immed preverbal,Newmark 1957[ 102];Newmark et al. 1982[ 318],http://wals.info/valuesets/144B-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/144B,http://wals.info/refdb/record/Newmark-1957[ 102];http://wals.info/refdb/record/Newmark-et-al-1982[ 318]
