LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Relative clause-Noun (RelN) dominant,"Hewitt 1979[ 35, 56]",http://wals.info/valuesets/90B-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/90B,"http://wals.info/refdb/record/Hewitt-1979[ 35, 56]"
Achang,Relative clause-Noun (RelN) dominant,"Dai and Cui 1985[ passim, 64, 72]",http://wals.info/valuesets/90B-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/90B,"http://wals.info/refdb/record/Dai-and-Cui-1985[ passim, 64, 72]"
Ainu,Relative clause-Noun (RelN) dominant,"Shibatani 1990[ 23, 40];Refsing 1986[ 80, 268]",http://wals.info/valuesets/90B-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/90B,"http://wals.info/refdb/record/Shibatani-1990[ 23, 40];http://wals.info/refdb/record/Refsing-1986[ 80, 268]"
Akha,Relative clause-Noun (RelN) dominant,"Hansson 2003[ 244];Dellinger 1969[ 32, passim, 171-172]",http://wals.info/valuesets/90B-akh,http://wals.info/languoid/lect/wals_code_akh,http://wals.info/feature/90B,"http://wals.info/refdb/record/Hansson-2003[ 244];http://wals.info/refdb/record/Dellinger-1969[ 32, passim, 171-172]"
Alamblak,Relative clause-Noun (RelN) dominant,"Bruce 1984[ 99, 105, 109]",http://wals.info/valuesets/90B-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/90B,"http://wals.info/refdb/record/Bruce-1984[ 99, 105, 109]"
Ambulas,Relative clause-Noun (RelN) dominant,"Wilson 1980[ 91, passim]",http://wals.info/valuesets/90B-amb,http://wals.info/languoid/lect/wals_code_amb,http://wals.info/feature/90B,"http://wals.info/refdb/record/Wilson-1980[ 91, passim]"
Amdo (Themchen),RelN or internally-headed,Haller 2004[ 158],http://wals.info/valuesets/90B-amt,http://wals.info/languoid/lect/wals_code_amt,http://wals.info/feature/90B,http://wals.info/refdb/record/Haller-2004[ 158]
Amharic,Relative clause-Noun (RelN) dominant,Leslau 1966[ 613],http://wals.info/valuesets/90B-amh,http://wals.info/languoid/lect/wals_code_amh,http://wals.info/feature/90B,http://wals.info/refdb/record/Leslau-1966[ 613]
Amis,Relative clause-Noun (RelN) dominant,Wu 2006[ 96],http://wals.info/valuesets/90B-ami,http://wals.info/languoid/lect/wals_code_ami,http://wals.info/feature/90B,http://wals.info/refdb/record/Wu-2006[ 96]
Ao,RelN or internally-headed,Clark 1893[ 14],http://wals.info/valuesets/90B-ao,http://wals.info/languoid/lect/wals_code_ao,http://wals.info/feature/90B,http://wals.info/refdb/record/Clark-1893[ 14]
Apatani,Relative clause-Noun (RelN) dominant,Abraham 1985[ 131],http://wals.info/valuesets/90B-apt,http://wals.info/languoid/lect/wals_code_apt,http://wals.info/feature/90B,http://wals.info/refdb/record/Abraham-1985[ 131]
Arawak,RelN or NRel,"Pet 1987[ 91, 94-100, 103-104]",http://wals.info/valuesets/90B-ara,http://wals.info/languoid/lect/wals_code_ara,http://wals.info/feature/90B,"http://wals.info/refdb/record/Pet-1987[ 91, 94-100, 103-104]"
Armenian (Eastern),RelN or NRel,,http://wals.info/valuesets/90B-arm,http://wals.info/languoid/lect/wals_code_arm,http://wals.info/feature/90B,
Asmat,Relative clause-Noun (RelN) dominant,Voorhoeve 1965[ passim],http://wals.info/valuesets/90B-asm,http://wals.info/languoid/lect/wals_code_asm,http://wals.info/feature/90B,http://wals.info/refdb/record/Voorhoeve-1965[ passim]
Athpare,Relative clause-Noun (RelN) dominant,"Ebert 1997b[ 108, 144, 145]",http://wals.info/valuesets/90B-ath,http://wals.info/languoid/lect/wals_code_ath,http://wals.info/feature/90B,"http://wals.info/refdb/record/Ebert-1997b[ 108, 144, 145]"
Awa,Relative clause-Noun (RelN) dominant,Loving 1973[ 79],http://wals.info/valuesets/90B-awa,http://wals.info/languoid/lect/wals_code_awa,http://wals.info/feature/90B,http://wals.info/refdb/record/Loving-1973[ 79]
Awtuw,Relative clause-Noun (RelN) dominant,"Feldman 1986[ 116, 164-165]",http://wals.info/valuesets/90B-awt,http://wals.info/languoid/lect/wals_code_awt,http://wals.info/feature/90B,"http://wals.info/refdb/record/Feldman-1986[ 116, 164-165]"
Azari (Iranian),RelN or NRel,Dehghani 2000[ 268],http://wals.info/valuesets/90B-azi,http://wals.info/languoid/lect/wals_code_azi,http://wals.info/feature/90B,http://wals.info/refdb/record/Dehghani-2000[ 268]
Bai,Relative clause-Noun (RelN) dominant,Wiersma 2003[ 669];Xu and Zhao 1984[ passim],http://wals.info/valuesets/90B-bai,http://wals.info/languoid/lect/wals_code_bai,http://wals.info/feature/90B,http://wals.info/refdb/record/Wiersma-2003[ 669];http://wals.info/refdb/record/Xu-and-Zhao-1984[ passim]
Balti,Relative clause-Noun (RelN) dominant,Read 1934[ 69],http://wals.info/valuesets/90B-blt,http://wals.info/languoid/lect/wals_code_blt,http://wals.info/feature/90B,http://wals.info/refdb/record/Read-1934[ 69]
