LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,"First/one-th, two-th, three-th",Hewitt 1989a,http://wals.info/valuesets/53A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/53A,http://wals.info/refdb/record/Hewitt-1989a
Achí,"First, two-th, three-th",López and Iboy 1992[95],http://wals.info/valuesets/53A-aci,http://wals.info/languoid/lect/wals_code_aci,http://wals.info/feature/53A,http://wals.info/refdb/record/Lopez-and-Iboy-1992[95]
Acoma,"First/one-th, two-th, three-th",Maring 1967;Miller 1965,http://wals.info/valuesets/53A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/53A,http://wals.info/refdb/record/Maring-1967;http://wals.info/refdb/record/Miller-1965
Afrikaans,"First, two-th, three-th",Donaldson 1993[420-4],http://wals.info/valuesets/53A-afr,http://wals.info/languoid/lect/wals_code_afr,http://wals.info/feature/53A,http://wals.info/refdb/record/Donaldson-1993[420-4]
Ainu,None,Refsing 1986[110],http://wals.info/valuesets/53A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/53A,http://wals.info/refdb/record/Refsing-1986[110]
Alamblak,"First, two-th, three-th",Bruce 1984,http://wals.info/valuesets/53A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/53A,http://wals.info/refdb/record/Bruce-1984
Albanian,"First, two-th, three-th",Buchholz and Fiedler 1987[349-355],http://wals.info/valuesets/53A-alb,http://wals.info/languoid/lect/wals_code_alb,http://wals.info/feature/53A,http://wals.info/refdb/record/Buchholz-and-Fiedler-1987[349-355]
Aleut,"First, two-th, three-th",Bergsland 1994[570-571],http://wals.info/valuesets/53A-ale,http://wals.info/languoid/lect/wals_code_ale,http://wals.info/feature/53A,http://wals.info/refdb/record/Bergsland-1994[570-571]
Amele,"First/one-th, two-th, three-th",Roberts 1987,http://wals.info/valuesets/53A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/53A,http://wals.info/refdb/record/Roberts-1987
Angolar,"First, two, three",Maurer 1995[47-48],http://wals.info/valuesets/53A-ago,http://wals.info/languoid/lect/wals_code_ago,http://wals.info/feature/53A,http://wals.info/refdb/record/Maurer-1995[47-48]
