LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Abkhaz,Gap,Hewitt 1979,http://wals.info/valuesets/123A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/123A,http://wals.info/refdb/record/Hewitt-1979
Acehnese,Gap,Durie 1985,http://wals.info/valuesets/123A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/123A,http://wals.info/refdb/record/Durie-1985
Acoma,Relative pronoun,Maring 1967,http://wals.info/valuesets/123A-aco,http://wals.info/languoid/lect/wals_code_aco,http://wals.info/feature/123A,http://wals.info/refdb/record/Maring-1967
Alamblak,Gap,Bruce 1984,http://wals.info/valuesets/123A-ala,http://wals.info/languoid/lect/wals_code_ala,http://wals.info/feature/123A,http://wals.info/refdb/record/Bruce-1984
Amele,Non-reduction,Roberts 1987,http://wals.info/valuesets/123A-ame,http://wals.info/languoid/lect/wals_code_ame,http://wals.info/feature/123A,http://wals.info/refdb/record/Roberts-1987
Anywa,Pronoun-retention,Reh 1996,http://wals.info/valuesets/123A-any,http://wals.info/languoid/lect/wals_code_any,http://wals.info/feature/123A,http://wals.info/refdb/record/Reh-1996
Arabic (Egyptian),Pronoun-retention,Gary and Gamal-Eldin 1982,http://wals.info/valuesets/123A-aeg,http://wals.info/languoid/lect/wals_code_aeg,http://wals.info/feature/123A,http://wals.info/refdb/record/Gary-and-Gamal-Eldin-1982
Babungo,Pronoun-retention,Schaub 1985,http://wals.info/valuesets/123A-bab,http://wals.info/languoid/lect/wals_code_bab,http://wals.info/feature/123A,http://wals.info/refdb/record/Schaub-1985
Bagirmi,Pronoun-retention,Stevenson 1969,http://wals.info/valuesets/123A-bag,http://wals.info/languoid/lect/wals_code_bag,http://wals.info/feature/123A,http://wals.info/refdb/record/Stevenson-1969
Baka (in Cameroon),Pronoun-retention,Kilian-Hatz 1995,http://wals.info/valuesets/123A-bak,http://wals.info/languoid/lect/wals_code_bak,http://wals.info/feature/123A,http://wals.info/refdb/record/Kilian-Hatz-1995
Bambara,Non-reduction,Kastenholz 1998,http://wals.info/valuesets/123A-bam,http://wals.info/languoid/lect/wals_code_bam,http://wals.info/feature/123A,http://wals.info/refdb/record/Kastenholz-1998
Barasano,Gap,Jones and Jones 1991,http://wals.info/valuesets/123A-brs,http://wals.info/languoid/lect/wals_code_brs,http://wals.info/feature/123A,http://wals.info/refdb/record/Jones-and-Jones-1991
Basque,Not possible,Saltarelli et al. 1988,http://wals.info/valuesets/123A-bsq,http://wals.info/languoid/lect/wals_code_bsq,http://wals.info/feature/123A,http://wals.info/refdb/record/Saltarelli-et-al-1988
Batak (Karo),Not possible,Woollams 1996,http://wals.info/valuesets/123A-bkr,http://wals.info/languoid/lect/wals_code_bkr,http://wals.info/feature/123A,http://wals.info/refdb/record/Woollams-1996
Berber (Middle Atlas),Gap,Penchoen 1973b,http://wals.info/valuesets/123A-bma,http://wals.info/languoid/lect/wals_code_bma,http://wals.info/feature/123A,http://wals.info/refdb/record/Penchoen-1973b
Bobangi,Gap,Bokamba 1975,http://wals.info/valuesets/123A-bob,http://wals.info/languoid/lect/wals_code_bob,http://wals.info/feature/123A,http://wals.info/refdb/record/Bokamba-1975
Bole,Pronoun-retention,Frajzyngier 1987,http://wals.info/valuesets/123A-blq,http://wals.info/languoid/lect/wals_code_blq,http://wals.info/feature/123A,http://wals.info/refdb/record/Frajzyngier-1987
Bulgarian,Relative pronoun,,http://wals.info/valuesets/123A-bul,http://wals.info/languoid/lect/wals_code_bul,http://wals.info/feature/123A,
Burmese,Gap,Okell 1969,http://wals.info/valuesets/123A-brm,http://wals.info/languoid/lect/wals_code_brm,http://wals.info/feature/123A,http://wals.info/refdb/record/Okell-1969
Canela-Krahô,Non-reduction,Popjes and Popjes 1986,http://wals.info/valuesets/123A-ckr,http://wals.info/languoid/lect/wals_code_ckr,http://wals.info/feature/123A,http://wals.info/refdb/record/Popjes-and-Popjes-1986
Chamorro,Gap,Topping 1973;Chung 1998,http://wals.info/valuesets/123A-cha,http://wals.info/languoid/lect/wals_code_cha,http://wals.info/feature/123A,http://wals.info/refdb/record/Topping-1973;http://wals.info/refdb/record/Chung-1998
Chinantec (Lealao),Gap,Rupp 1989,http://wals.info/valuesets/123A-cle,http://wals.info/languoid/lect/wals_code_cle,http://wals.info/feature/123A,http://wals.info/refdb/record/Rupp-1989
Diegueño (Mesa Grande),Non-reduction,Langdon 1970,http://wals.info/valuesets/123A-die,http://wals.info/languoid/lect/wals_code_die,http://wals.info/feature/123A,http://wals.info/refdb/record/Langdon-1970
English,Relative pronoun,,http://wals.info/valuesets/123A-eng,http://wals.info/languoid/lect/wals_code_eng,http://wals.info/feature/123A,
Epena Pedee,Non-reduction,Harms 1994,http://wals.info/valuesets/123A-epe,http://wals.info/languoid/lect/wals_code_epe,http://wals.info/feature/123A,http://wals.info/refdb/record/Harms-1994
Evenki,Gap,Nedjalkov 1997,http://wals.info/valuesets/123A-eve,http://wals.info/languoid/lect/wals_code_eve,http://wals.info/feature/123A,http://wals.info/refdb/record/Nedjalkov-1997
Ewe (Anglo),Pronoun-retention,Lewis 1985,http://wals.info/valuesets/123A-ewa,http://wals.info/languoid/lect/wals_code_ewa,http://wals.info/feature/123A,http://wals.info/refdb/record/Lewis-1985
Finnish,Relative pronoun,Fromm 1982,http://wals.info/valuesets/123A-fin,http://wals.info/languoid/lect/wals_code_fin,http://wals.info/feature/123A,http://wals.info/refdb/record/Fromm-1982
French,Relative pronoun,,http://wals.info/valuesets/123A-fre,http://wals.info/languoid/lect/wals_code_fre,http://wals.info/feature/123A,
