LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Aari,Interrogative verb morphology,Hayward 1990a[478-479],http://wals.info/valuesets/116A-aar,http://wals.info/languoid/lect/wals_code_aar,http://wals.info/feature/116A,http://wals.info/refdb/record/Hayward-1990a[478-479]
Abkhaz,Interrogative verb morphology,Hewitt 1979[8],http://wals.info/valuesets/116A-abk,http://wals.info/languoid/lect/wals_code_abk,http://wals.info/feature/116A,http://wals.info/refdb/record/Hewitt-1979[8]
Abun,Question particle,"Berry 1995b[85, 144]",http://wals.info/valuesets/116A-abu,http://wals.info/languoid/lect/wals_code_abu,http://wals.info/feature/116A,"http://wals.info/refdb/record/Berry-1995b[85, 144]"
Acehnese,Question particle,Durie 1985[261],http://wals.info/valuesets/116A-ace,http://wals.info/languoid/lect/wals_code_ace,http://wals.info/feature/116A,http://wals.info/refdb/record/Durie-1985[261]
Achang,Question particle,Dai and Cui 1985[58],http://wals.info/valuesets/116A-acn,http://wals.info/languoid/lect/wals_code_acn,http://wals.info/feature/116A,http://wals.info/refdb/record/Dai-and-Cui-1985[58]
Achuar,Interrogative verb morphology,Fast and Fast 1981[19],http://wals.info/valuesets/116A-acu,http://wals.info/languoid/lect/wals_code_acu,http://wals.info/feature/116A,http://wals.info/refdb/record/Fast-and-Fast-1981[19]
Adioukrou,Question particle,Herault 1978[48-49],http://wals.info/valuesets/116A-adi,http://wals.info/languoid/lect/wals_code_adi,http://wals.info/feature/116A,http://wals.info/refdb/record/Herault-1978[48-49]
Adzera,Interrogative intonation only,Holzknecht 1986[ 141],http://wals.info/valuesets/116A-adz,http://wals.info/languoid/lect/wals_code_adz,http://wals.info/feature/116A,http://wals.info/refdb/record/Holzknecht-1986[ 141]
Agarabi,Interrogative verb morphology,Goddard 1967[19],http://wals.info/valuesets/116A-aga,http://wals.info/languoid/lect/wals_code_aga,http://wals.info/feature/116A,http://wals.info/refdb/record/Goddard-1967[19]
Agta (Central),Question particle,Healey 1960[93],http://wals.info/valuesets/116A-agc,http://wals.info/languoid/lect/wals_code_agc,http://wals.info/feature/116A,http://wals.info/refdb/record/Healey-1960[93]
Agta (Dupaningan),Question particle,Robinson 2008[ 223],http://wals.info/valuesets/116A-agd,http://wals.info/languoid/lect/wals_code_agd,http://wals.info/feature/116A,http://wals.info/refdb/record/Robinson-2008[ 223]
Ainu,Question particle,"Shibatani 1990[24, 82];Dettmer 1989[861-863];Refsing 1986[228-229]",http://wals.info/valuesets/116A-ain,http://wals.info/languoid/lect/wals_code_ain,http://wals.info/feature/116A,"http://wals.info/refdb/record/Shibatani-1990[24, 82];http://wals.info/refdb/record/Dettmer-1989[861-863];http://wals.info/refdb/record/Refsing-1986[228-229]"
Ajagbe,Question particle,Tchitchi 1984[ 241],http://wals.info/valuesets/116A-ajg,http://wals.info/languoid/lect/wals_code_ajg,http://wals.info/feature/116A,http://wals.info/refdb/record/Tchitchi-1984[ 241]
Akan,Question particle,Welmers 1946[42-43];Christaller 1875[94],http://wals.info/valuesets/116A-akn,http://wals.info/languoid/lect/wals_code_akn,http://wals.info/feature/116A,http://wals.info/refdb/record/Welmers-1946[42-43];http://wals.info/refdb/record/Christaller-1875[94]
